episode,success,steps,total_reward,final_exploration_rate,avg_cycle_time,max_steps_env
1,False,500,-81.0094199097796,0.8661315661211075,0.001288548469543457,500
2,False,500,-63.40944447644355,0.634849390380751,0.0012895337104797363,500
3,False,500,-72.43317424455535,0.5496220932496132,0.0013138836860656737,500
4,False,500,-60.180495297147786,0.5170763366007559,0.001326778507232666,500
5,False,500,-64.48117697055824,0.5067042785885852,0.0013019452095031738,500
6,True,487,-58.126704848179884,0.5024752361760231,0.0012865674569131902,500
7,False,500,-58.23502353156776,0.5009293746649263,0.0012900961875915527,500
8,False,500,-59.99877804821028,0.5003411206891981,0.0012964863777160645,500
9,False,500,-57.33338387164925,0.5001157471794963,0.001314650535583496,500
10,False,500,-60.36666943250575,0.5000452607621783,0.0013522723197937011,500
11,False,500,-58.97595266122176,0.5000169443245085,0.0013411137580871583,500
12,False,500,-55.9340664418484,0.5000062000019823,0.001395069694519043,500
13,False,500,-59.073268243514846,0.5000022783078186,0.001350409984588623,500
14,False,500,-56.4036112698001,0.4999732792509214,0.0013226852416992187,500
15,False,500,-56.91009648047392,0.5000003089945343,0.0013166083335876466,500
16,False,500,-57.19884317187424,0.49999542107194556,0.0013259079933166504,500
17,False,500,-57.921693693246944,0.4999999514739077,0.00133679838180542,500
18,False,500,-57.36704417533262,0.4999971778336887,0.0013028305053710938,500
19,False,500,-55.49756262905555,0.499999953204107,0.0013204559326171876,500
20,False,500,-60.99429874265339,0.4999990075638373,0.001320930290222168,500
21,False,500,-58.67157845408755,0.49999822993789955,0.0013288884162902831,500
22,True,492,-61.66812875204706,0.49999990475715245,0.0013113163351043454,500
23,False,500,-57.99203777136366,0.4999984665628255,0.001318291187286377,500
24,False,500,-56.77887724557883,0.4999977937159314,0.0013142778396606446,500
25,False,500,-59.27029949947674,0.499992226330989,0.0013143271446228028,500
26,False,500,-58.66650202756819,0.49999658568022654,0.0013260480880737304,500
27,False,500,-57.03104099031486,0.49999990725349985,0.0013339597702026367,500
28,False,500,-59.126115495182155,0.49999980236528563,0.0013312520027160644,500
29,False,500,-62.2921588312165,0.4999998743108184,0.0013295039176940918,500
30,False,500,-57.90301478776107,0.49999971692939005,0.00135957670211792,500
31,False,500,-62.356901164191974,0.4999992680859357,0.0014302184104919434,500
32,False,500,-57.944524577573716,0.4999999201738049,0.0013867219924926758,500
33,False,500,-58.50975797632487,0.499999852387423,0.0013256094932556153,500
34,False,500,-60.37900560485288,0.49999979412250356,0.0013601773262023925,500
35,False,500,-60.90502310155765,0.4999998851802096,0.0013295884132385255,500
36,False,500,-60.095978348816175,0.499999983378274,0.0013150673866271973,500
37,False,500,-57.11465009941096,0.4999987874195996,0.0013178728103637695,500
38,False,500,-56.68709854661418,0.4999999888440208,0.0013072412490844727,500
39,False,500,-58.80021508306486,0.49999799932356837,0.0013252461433410645,500
40,False,500,-55.57680860802849,0.4999999980585472,0.0013041264533996582,500
41,False,500,-55.00250283879125,0.4999998568013524,0.0013124689102172852,500
42,False,500,-56.45680309444143,0.49999996372859457,0.0013009483337402344,500
43,False,500,-57.37139910246941,0.49999999194995404,0.0013049126625061034,500
44,False,500,-60.791764464556245,0.49999991967711566,0.0012989170074462892,500
45,False,500,-58.01996079445499,0.49999997918633277,0.0012947836875915528,500
46,False,500,-56.17245722923446,0.49999999962265174,0.0018956791877746582,500
47,True,475,-55.42091004645859,0.4999999998559108,0.001301074178595292,500
48,False,500,-57.4250094770094,0.4999999999624575,0.0013024011611938477,500
49,False,500,-58.68266146651908,0.49999999972690246,0.0013033988952636719,500
50,False,500,-55.04640572583398,0.4999999868675742,0.0012941429138183594,500
51,False,500,-62.738881067119685,0.4999999997395397,0.0013481993675231933,500
52,False,500,-57.009615180669144,0.499999990616236,0.0013353742599487306,500
53,False,500,-57.82022339306721,0.4999999946379936,0.0013563364028930664,500
54,True,307,-34.23237076388615,0.49999999926172045,0.001337320157193017,500
55,False,500,-55.655052659222235,0.49999999994730576,0.0013357248306274413,500
56,False,500,-61.08624969844471,0.4999999995757295,0.0013433691024780274,500
57,False,500,-58.373301057316425,0.4999999996308301,0.0014836711883544922,500
58,False,500,-62.618291719550896,0.4999999999345282,0.001591611099243164,500
59,False,500,-62.724171007532064,0.49999999996500727,0.0014504426002502442,500
60,True,448,-42.2863499573566,0.49999999923076,0.0013399802294954632,500
61,False,500,-63.01145290811794,0.49999999999903727,0.001348560619354248,500
62,False,500,-59.523210435880266,0.49999999999681805,0.0013451356887817384,500
63,False,500,-55.90863142973993,0.4999999995446036,0.0013333217620849608,500
64,True,289,-36.699372088210815,0.49999999856945043,0.0013454385339469752,500
65,False,500,-53.75920767815581,0.49999999996619304,0.0013333920478820801,500
66,False,500,-61.08546926146043,0.4999999999981553,0.0013348179817199708,500
67,False,500,-57.39671881937274,0.49999999967099906,0.0013372565269470214,500
68,False,500,-52.21573888759617,0.4999999993622423,0.0013421306610107422,500
69,False,500,-57.99703081573266,0.49999999999898653,0.0013393260955810546,500
70,True,325,-39.810824242852405,0.49999999996965583,0.0013463550013274395,500
71,True,351,-39.67697878230889,0.49999999997061073,0.0013453839442341194,500
72,False,500,-60.5262301074967,0.4999999999984995,0.0013435173034667968,500
73,True,282,-35.107617071801904,0.4999999992665962,0.001341311283531216,500
74,False,500,-57.40417889798493,0.4999999994798535,0.0013403916358947754,500
75,False,500,-62.81991113673936,0.49999999999997685,0.0013402694702148437,500
76,False,500,-55.856862957572716,0.4999999999606728,0.0013398566246032714,500
77,False,500,-66.4578297580212,0.4999999999541655,0.001331363582611084,500
78,False,500,-62.46596214882696,0.49999999962264957,0.0013348233222961426,500
79,False,500,-56.302000804072485,0.49999999997702366,0.0013309730529785157,500
80,False,500,-53.54831259355163,0.4999999996244181,0.0013374738693237305,500
81,True,423,-45.97727984160905,0.4999999999917985,0.0013393184535610478,500
82,False,500,-55.66009332352692,0.49999999998114986,0.0013387318611145019,500
83,False,500,-58.70325682235281,0.49999999988285904,0.001328803062438965,500
84,True,198,-23.64131506718643,0.4999999999961827,0.0013421326725017674,500
85,True,267,-29.887079589430602,0.49999999979920196,0.0013329591057127076,500
86,True,229,-26.80674845175909,0.49999999889415425,0.0013188381311878862,500
87,False,500,-60.994136818552654,0.4999999998749115,0.0013378290176391601,500
88,False,500,-58.26056526803017,0.4999999997891995,0.0013296568870544434,500
89,False,500,-55.56150314465478,0.499999999994342,0.0013320420265197754,500
90,False,500,-55.27093070968602,0.49999999983388654,0.0013307028770446778,500
91,False,500,-56.7881780163685,0.4999999998586897,0.0013353412628173827,500
92,False,500,-63.80565238488665,0.49999999984252286,0.0013354597091674804,500
93,False,500,-52.30407672230642,0.49999999991687105,0.0013364992141723633,500
94,False,500,-64.16234416519363,0.4999999999984692,0.0013413140296936036,500
95,False,500,-60.448355106846996,0.499999999990857,0.0013341760635375976,500
96,False,500,-61.12670397129855,0.4999999659824006,0.0013388222694396973,500
97,False,500,-56.84825871276022,0.4999999999997658,0.0013371172904968261,500
98,False,500,-55.81501731422086,0.4999999999787593,0.0013298837661743165,500
99,False,500,-61.78763407883706,0.4999999999999931,0.001324670124053955,500
100,False,500,-57.227982996283835,0.49999999992121835,0.0013392230033874512,500
101,True,300,-37.60513034474894,0.4999999999984045,0.0013433554780499161,500
102,False,500,-55.78687083743847,0.4999999999999193,0.0013305821418762207,500
103,True,384,-41.51314442923857,0.4999999993346528,0.00134025476872921,500
104,False,500,-61.7266108702498,0.49999999999999944,0.0013249608039855958,500
105,True,305,-39.05618506039499,0.4999999999999929,0.0013419148179351307,500
106,False,500,-57.56807294502009,0.49999999995004774,0.001333725643157959,500
107,False,500,-62.38617686705717,0.4999999998998363,0.0013347898483276367,500
108,True,453,-54.010938668220525,0.4999999999999821,0.0013458742486445502,500
109,False,500,-60.205267844764414,0.4999999999999376,0.0013316462516784668,500
110,False,500,-57.618288402185286,0.4999999999998431,0.0013262381553649902,500
111,False,500,-53.250422545606,0.49999999989044314,0.001332705783843994,500
112,False,500,-65.01053078317173,0.49999999999316563,0.0013490779876708984,500
113,False,500,-56.77262382836968,0.499999999999849,0.0013321475982666015,500
114,False,500,-62.06420087626505,0.49999999998777184,0.0013309414863586426,500
115,False,500,-61.58894555543329,0.4999999994419611,0.0013353486061096192,500
116,False,500,-63.12484627417885,0.499999999999767,0.0013419894218444823,500
117,True,479,-57.86277214091595,0.4999999990430707,0.0013283932318563947,500
118,False,500,-54.16258735530294,0.49999999999950095,0.0013250723838806153,500
119,False,500,-54.38259299033991,0.4999999998973038,0.0013408160209655762,500
120,False,500,-55.3486665016396,0.4999999998806554,0.0013403278350830078,500
121,True,289,-36.162777451594586,0.4999999999997721,0.0013444050785579482,500
122,False,500,-58.52417189824455,0.4999999996310983,0.0013339484214782715,500
123,False,500,-55.535325737129405,0.49999999924389116,0.0013304019927978515,500
124,False,500,-61.287155912091706,0.4999999999842494,0.001336093521118164,500
125,False,500,-51.504872299368905,0.49999999477213564,0.0013465097427368164,500
126,False,500,-57.12732701818633,0.4999999999360863,0.0013326904296875,500
127,True,286,-18.40515270824264,0.49999999874945544,0.001333651168149116,500
128,False,500,-59.365799809288454,0.49999999938645334,0.001332343101501465,500
129,True,190,-25.333408092817102,0.4999999999999966,0.001330238894412392,500
130,True,396,-37.67894435195839,0.49999998418266856,0.0013450583224354485,500
131,False,500,-54.42505240644768,0.4999999988778704,0.0013334117889404298,500
132,False,500,-57.48680681401833,0.49999997493554993,0.0013208602905273438,500
133,False,500,-60.728397264189894,0.4999999999010725,0.00133594970703125,500
134,False,500,-54.15412698195046,0.49999999996843064,0.0013395633697509766,500
135,False,500,-59.02990091288214,0.4999999999934278,0.0013385863304138184,500
136,True,362,-39.79661718189642,0.4999994828812646,0.0013337264546250875,500
137,False,500,-51.18346288560734,0.4999999999092403,0.0013295662879943848,500
138,False,500,-61.687351356075474,0.4999999947250897,0.0013365240097045897,500
139,False,500,-51.37025255349697,0.49999999994293354,0.0013349153518676757,500
140,False,500,-58.98003529230533,0.49999999995179434,0.0013429312705993653,500
141,True,426,-50.369117332077096,0.4999999999996951,0.0013466567347517134,500
142,False,500,-69.88827246149731,0.4999999999999999,0.0013392807960510254,500
143,False,500,-57.76554805456224,0.4999999999431707,0.0013479096412658692,500
144,True,415,-47.3160531549912,0.49999999999032935,0.001365607680759163,500
145,False,500,-62.97643744650526,0.4999999999671329,0.0013390707969665528,500
146,False,500,-54.19296888699096,0.4999999999532368,0.0013394808769226073,500
147,True,402,-45.00475501476075,0.4999999999569442,0.001345492739789095,500
148,False,500,-51.08513050678482,0.4999999998552094,0.0013407063484191894,500
149,False,500,-65.9557397409049,0.4999999999999992,0.0013338461875915528,500
150,False,500,-58.35952481052523,0.49999999999759503,0.0013428145408630372,500
151,False,500,-55.83616879295148,0.4999999999763053,0.0013471579551696778,500
152,True,453,-38.037199752544346,0.4999999994440073,0.001323836717601373,500
153,False,500,-56.06959364300659,0.49999999985871985,0.001346150493621826,500
154,False,500,-55.515496593056255,0.4999999997897151,0.001341658592224121,500
155,False,500,-63.46731147188706,0.5,0.0013313294410705566,500
156,False,500,-56.117518870948004,0.4999999999881488,0.0013220866203308105,500
157,False,500,-55.294465705540304,0.4999999999936962,0.0013318260192871094,500
158,False,500,-64.10934308226696,0.49999999999999994,0.0013424002647399902,500
159,False,500,-63.05897242116762,0.4999999998875332,0.001366487693786621,500
160,False,500,-56.27770178214596,0.49999999996696587,0.001345688819885254,500
161,True,396,-50.67106495856764,0.4999999999386104,0.0013386094853274446,500
162,False,500,-57.0000290573265,0.49999999997371536,0.0013399270057678223,500
163,False,500,-60.551826903762866,0.4999999998382747,0.0013365031242370605,500
164,False,500,-57.43465343896379,0.49999999957141633,0.0013405838966369628,500
165,False,500,-58.349951778765124,0.4999999999507939,0.0013446357727050781,500
166,True,467,-61.23924300497982,0.4999999985221132,0.001339980709409632,500
167,False,500,-63.21155442643305,0.4999999996708892,0.0013355540275573731,500
168,False,500,-58.124274578669485,0.4999999998759292,0.0013416156768798829,500
169,True,302,-33.014820664664185,0.4999999996820166,0.0013425253810591853,500
170,False,500,-61.49895587220732,0.4999999992369821,0.001337965679168701,500
171,False,500,-56.33770785723639,0.4999999999321384,0.0013259320259094238,500
172,False,500,-54.76467482612274,0.49999999757441227,0.001344597625732422,500
173,False,500,-67.34570665762149,0.49999999999999944,0.0013292705535888673,500
174,True,476,-54.95826007031137,0.4999999999489781,0.001320556896488841,500
175,False,500,-56.78124266912366,0.499999999989657,0.0013356749534606934,500
176,True,372,-43.45880625660126,0.4999999999721375,0.0013401996209920575,500
177,False,500,-56.82930859702888,0.49999999960519736,0.0013307184219360352,500
178,False,500,-55.07247526445121,0.4999999998014524,0.00134357271194458,500
179,True,232,-29.398718593162094,0.4999999999999987,0.0013398001933919972,500
180,False,500,-53.85202924325605,0.4999999974475069,0.001336537742614746,500
181,False,500,-53.24714414236902,0.49999999878127044,0.0013472457885742187,500
182,False,500,-63.21855896820384,0.4999999981841745,0.0013374641418457032,500
183,False,500,-54.1015841958332,0.49999999967743447,0.001336968231201172,500
184,False,500,-55.010493552156646,0.4999999914593909,0.0013375924110412597,500
185,False,500,-50.58424455825857,0.49999999534230577,0.0013337371826171874,500
186,True,141,-17.533894415138708,0.49999999999829686,0.001349444402928366,500
187,False,500,-54.27270471034067,0.4999999982997346,0.0013417373657226563,500
188,False,500,-56.9673870954695,0.4999999997550699,0.0013335643768310546,500
189,False,500,-65.17085351169935,0.49999999573916787,0.0013419232368469239,500
190,False,500,-57.34471337675447,0.4999999993043321,0.0013335685729980468,500
191,False,500,-70.2107676357591,0.5,0.0013435331344604491,500
192,False,500,-55.38490686461866,0.49999999946890517,0.001332285213470459,500
193,False,500,-58.02894390900913,0.49999999833485176,0.0013462530136108398,500
194,False,500,-58.99886720285715,0.4999999988657037,0.0013361820220947267,500
195,True,410,-50.41430781901463,0.49999999889631197,0.0013384089106693864,500
196,False,500,-48.546689305332954,0.4999999992301083,0.0013569364547729493,500
197,False,500,-58.92027004480116,0.4999999989510193,0.0013681906700134278,500
198,False,500,-61.75918155187914,0.49999999863562905,0.0013414220809936524,500
199,True,267,-31.374753433969218,0.4999999974759255,0.0013433059949553416,500
200,True,198,-21.0736244698817,0.4999999988066469,0.0013364774477880414,500
201,False,500,-58.757390682333636,0.499999999999754,0.0013373920440673827,500
202,False,500,-57.248509250783165,0.49999999965490605,0.001339365577697754,500
203,False,500,-52.46693894714402,0.4999999996224257,0.001337090015411377,500
204,False,500,-53.95440125153766,0.4999999993397273,0.0013360418319702148,500
205,True,228,-29.32490925338693,0.4999999999999995,0.0013454882248005256,500
206,True,245,-31.233532428646136,0.49999999997964706,0.0013449199838575974,500
207,True,224,-15.643574000336796,0.4999999991018776,0.0013568503882295342,500
208,False,500,-50.62986424141608,0.4999999993840121,0.0013458503723144531,500
209,False,500,-55.133003312492555,0.49999999950117485,0.00133836669921875,500
210,False,500,-55.4101539114291,0.49999999919996435,0.0013319624900817871,500
211,False,500,-54.552617443485666,0.4999999999996728,0.0013345650672912598,500
212,False,500,-54.02719469254091,0.4999999999702122,0.0013465945243835448,500
213,False,500,-60.68389787741528,0.49999999964551345,0.0013381608009338378,500
214,False,500,-54.27924057906938,0.4999999996721898,0.0013432621955871582,500
215,False,500,-59.78448964832445,0.5,0.0013439038276672364,500
216,False,500,-65.44498080737789,0.5,0.0013421798706054688,500
217,True,268,-30.158302635748388,0.5,0.0013404047426846242,500
218,False,500,-61.15230396979778,0.49999999999999994,0.001346577548980713,500
219,False,500,-55.9362194879028,0.49999999972301257,0.00134396333694458,500
220,False,500,-57.293702089275804,0.49999999956862384,0.0013401942253112792,500
221,True,444,-40.0028796725678,0.4999999993673732,0.0013420125637674158,500
222,True,291,-33.085697128377454,0.4999999995229826,0.0013330610778997491,500
223,False,500,-50.11113473542132,0.4999999999961519,0.001342110252380371,500
224,False,500,-58.76482863283614,0.5,0.001338727855682373,500
225,False,500,-55.14030685048643,0.49999999959125163,0.0013432397842407227,500
226,False,500,-56.701979372206836,0.49999999939414125,0.0013301828384399415,500
227,False,500,-53.55979378813535,0.49999999968635533,0.0013367374420166017,500
228,False,500,-61.83643261145855,0.49999999989166993,0.0013396115303039551,500
229,False,500,-61.977389409607795,0.5,0.0013435659408569335,500
230,True,189,-22.714623017256176,0.4999999999999998,0.001345370732042187,500
231,False,500,-63.50429596207177,0.5,0.0013392358779907227,500
232,True,318,-29.577535082064017,0.4999999996129458,0.0013337067667803578,500
233,False,500,-56.16491023478977,0.499999999896243,0.0013398268699645996,500
234,False,500,-54.93457111678221,0.4999999998700505,0.001334004306793213,500
235,False,500,-56.74945257357126,0.49999999990457705,0.0013351295471191406,500
236,False,500,-56.48117974896062,0.4999999999987272,0.001345598316192627,500
237,False,500,-60.45941591766025,0.49999999986912275,0.0013424615859985352,500
238,True,286,-31.992282018988767,0.499999999791898,0.0013442790283032277,500
239,False,500,-54.96617385396365,0.4999999998498454,0.0013490660667419435,500
240,True,434,-50.188671283155514,0.49999999988271127,0.0013431114263670974,500
241,False,500,-57.11658319227642,0.49999999982129273,0.0013365151405334472,500
242,True,163,-19.662334014122777,0.4999999993191018,0.0013197802327161918,500
243,True,431,-51.178169917889385,0.49999999982998167,0.001346413139513276,500
244,False,500,-55.6415502083086,0.4999999998241368,0.0013404799461364746,500
245,False,500,-53.14857218844065,0.49999999977727255,0.0013339369773864747,500
246,False,500,-59.28937039236222,0.4999999998312658,0.0013260848045349122,500
247,False,500,-62.421691009306564,0.4999999994147473,0.0013393582344055175,500
248,True,363,-45.377931621490085,0.5,0.0013379657242208653,500
249,False,500,-57.20753382260775,0.49999999981663523,0.0013420854568481446,500
250,False,500,-55.44840867088203,0.4999999998413095,0.0013362852096557617,500
251,False,500,-57.55255204818057,0.5,0.001348488712310791,500
252,True,205,-24.83882271820658,0.49999999994573036,0.001346609766890363,500
253,False,500,-56.16114668991692,0.49999999993798677,0.0013446181297302245,500
254,False,500,-66.05473598067364,0.5,0.0013293150901794433,500
255,False,500,-59.476074275069024,0.49999999994922595,0.0013380948066711426,500
256,False,500,-59.24669125620513,0.49999999992874655,0.001333747673034668,500
257,True,250,-29.260237526916463,0.4999999999999981,0.0013286755767553066,500
258,True,307,-21.34356495268323,0.4999999998383188,0.0013421165795204765,500
259,False,500,-66.42225142061241,0.499999999773791,0.0013406230926513673,500
260,True,249,-14.773757575841723,0.4999999998599516,0.0013364220126610817,500
261,True,452,-57.11423378945364,0.49999999983040044,0.0013461849656765733,500
262,False,500,-62.54725943173363,0.5,0.0013369299888610839,500
263,True,309,-42.33350150896655,0.4999999999785979,0.0013320419780644783,500
