episode,success,steps,total_reward,final_exploration_rate
1,False,50,-14.720068156820496,0.7159788722101255
2,True,8,9.331573494352456,0.6838389345807779
3,False,50,-12.050307046900887,0.5307277881099219
4,False,50,-13.971418289259377,0.43581926176694336
5,True,16,6.27448841369301,0.41536582159361474
6,True,11,7.897252275215045,0.4038369320544246
7,True,30,5.900273494222948,0.3749074292840179
8,False,50,-11.592574991391121,0.3239635775379498
9,False,50,-13.603475146054302,0.2753077641503426
10,False,50,-8.283891200373862,0.24078663441331272
11,False,50,-7.586841362733644,0.21411326558759913
12,False,50,-9.448510193255736,0.1925716964847097
13,False,50,-7.548369805291972,0.17262117023651383
14,False,50,-9.001415184769982,0.1551580231712566
15,False,50,-13.015017988112781,0.13756980677868597
16,False,50,-8.26042285771284,0.12255548010541706
17,False,50,-9.089867781015167,0.1101166326469327
18,False,50,-7.771154863244,0.09921621212395618
19,False,50,-8.272561550447511,0.08946556333146967
20,False,50,-6.785427527984494,0.08076907221264824
21,False,50,-6.797895030202054,0.07297011456259561
22,False,50,-5.277322202083456,0.06596701348410662
23,False,50,-6.809627789549603,0.059632389081511576
24,False,50,-7.129734855242197,0.05390101930961339
25,False,50,-7.13935398771506,0.05
26,False,50,-8.626891381890163,0.05
27,False,50,-6.85762571050477,0.05
28,False,50,-7.508768402218705,0.05
29,False,50,-8.112601454958932,0.05
30,False,50,-7.9169731089728685,0.05
31,False,50,-7.920987064366106,0.05
32,False,50,-7.540373161102954,0.05
33,False,50,-7.881411379137081,0.05
34,False,50,-7.567864321022512,0.05
35,False,50,-7.181110853489439,0.05
36,False,50,-13.152881466667425,0.05
37,False,50,-6.788560599959686,0.05
38,False,50,-11.194538753231534,0.05
39,False,50,-9.743892950021635,0.05
40,False,50,-7.822969042379226,0.05
41,False,50,-7.525541502128699,0.05
42,False,50,-6.683604421423927,0.05
43,False,50,-7.222949758605303,0.05
44,False,50,-7.114328226500687,0.05
45,False,50,-5.955570610705281,0.05
46,False,50,-7.149304878456985,0.05
47,False,50,-8.261321626950691,0.05
48,False,50,-6.746109186271559,0.05
49,False,50,-8.572624145736158,0.05
50,False,50,-8.688694181297343,0.05
51,False,50,-8.248634138076122,0.05
52,False,50,-6.786241969799438,0.05
53,False,50,-6.720417753155669,0.05
54,False,50,-7.193487758581929,0.05
55,False,50,-7.914405892954267,0.05
56,False,50,-7.552941443701857,0.05
57,False,50,-6.787208159627209,0.05
58,False,50,-6.784402091086607,0.05
59,False,50,-7.167319160271095,0.05
60,False,50,-6.728639183246234,0.05
61,False,50,-7.170658587214138,0.05
62,False,50,-6.775963147772592,0.05
63,False,50,-6.796473902851349,0.05
64,False,50,-7.178156102101733,0.05
65,False,50,-6.789231681020828,0.05
66,False,50,-6.792121551464776,0.05
67,False,50,-7.2648698672321546,0.05
68,False,50,-6.807536269899006,0.05
69,False,50,-7.840202714357484,0.05
70,False,50,-7.116921307917403,0.05
71,False,50,-7.941939457098175,0.05
72,False,50,-8.32014730172939,0.05
73,False,50,-7.4985124938552445,0.05
74,False,50,-7.219275125704514,0.05
75,False,50,-6.808481804637933,0.05
76,False,50,-6.757640072915032,0.05
77,False,50,-7.499541180054451,0.05
78,False,50,-7.589397506637276,0.05
79,False,50,-7.156093028342434,0.05
80,False,50,-7.17257465327701,0.05
81,False,50,-7.558106181013049,0.05
82,False,50,-6.787441323805579,0.05
83,False,50,-7.090610642833066,0.05
84,False,50,-6.725409617786398,0.05
85,False,50,-6.813510936681,0.05
86,False,50,-6.796893352340335,0.05
87,False,50,-7.179653818998722,0.05
88,False,50,-7.1649407234628875,0.05
89,False,50,-7.166946730995549,0.05
90,False,50,-7.16667728241427,0.05
91,False,50,-7.162234858845051,0.05
92,False,50,-7.260696782721783,0.05
93,False,50,-6.788908415347417,0.05
94,False,50,-7.1205580611192465,0.05
95,False,50,-7.594992657503685,0.05
96,False,50,-6.777086597210096,0.05
97,False,50,-7.632477868053575,0.05
98,False,50,-6.750252936133386,0.05
99,False,50,-7.229917267730931,0.05
100,False,50,-8.180871550788762,0.05
101,False,50,-7.279722116389171,0.05
102,False,50,-7.54529156232735,0.05
103,False,50,-7.919011996558129,0.05
104,False,50,-6.692773230141311,0.05
105,False,50,-7.621354653207325,0.05
106,False,50,-10.04868886299453,0.05
107,False,50,-6.788031741462337,0.05
108,False,50,-8.67403994280654,0.05
109,False,50,-9.411960470028507,0.05
110,False,50,-6.809349594239915,0.05
111,False,50,-7.926272606686805,0.05
112,False,50,-7.141922123178057,0.05
113,False,50,-7.131228972249264,0.05
114,False,50,-7.81064042355054,0.05
115,False,50,-7.898141905980545,0.05
116,False,50,-7.135748339180209,0.05
117,False,50,-7.104045151258196,0.05
118,False,50,-6.769883925474847,0.05
119,False,50,-6.398226291535866,0.05
120,False,50,-7.93742027802942,0.05
121,False,50,-7.547939989148581,0.05
122,False,50,-6.719332620833052,0.05
123,False,50,-8.276588589904978,0.05
124,False,50,-8.97879839443285,0.05
125,False,50,-6.760911354271983,0.05
126,False,50,-7.915549683634572,0.05
127,False,50,-7.923236945288611,0.05
128,False,50,-9.162011342348718,0.05
129,False,50,-8.159511504112656,0.05
130,False,50,-7.57090414353882,0.05
131,False,50,-7.567955398550243,0.05
132,False,50,-7.536747737160452,0.05
133,False,50,-7.1465416640765405,0.05
134,False,50,-6.780136940886954,0.05
135,False,50,-7.513207674795869,0.05
136,False,50,-7.148016628728471,0.05
137,False,50,-6.771639869790223,0.05
138,False,50,-6.758880538714074,0.05
139,False,50,-7.142412806179826,0.05
140,False,50,-6.8087185056588355,0.05
141,False,50,-6.80422409100428,0.05
142,False,50,-7.561454065348042,0.05
143,False,50,-6.782038180420879,0.05
144,False,50,-6.7990739711070445,0.05
145,False,50,-5.683610230121184,0.05
146,False,50,-6.820096160769953,0.05
147,False,50,-6.792149645299228,0.05
148,False,50,-7.60439617569771,0.05
149,False,50,-7.186419733284275,0.05
150,False,50,-6.8049677253602345,0.05
151,False,50,-6.8041740461941025,0.05
152,False,50,-7.568510017107071,0.05
153,False,50,-7.133310100692991,0.05
154,False,50,-7.449881771152281,0.05
155,False,50,-7.47593685907534,0.05
156,False,50,-6.806933682505256,0.05
157,False,50,-7.180518458716895,0.05
158,False,50,-7.185830210213721,0.05
159,False,50,-6.017093497791159,0.05
160,False,50,-7.267217441792505,0.05
161,False,50,-7.186557501300193,0.05
162,False,50,-12.764828289721036,0.05
163,False,50,-8.328836851530212,0.05
164,False,50,-8.5629586875538,0.05
165,False,50,-7.421840495081005,0.05
166,False,50,-7.963847535146594,0.05
167,False,50,-7.619351614325375,0.05
168,False,50,-8.12679054277083,0.05
169,False,50,-7.505163050188267,0.05
170,False,50,-8.31747474116684,0.05
171,False,50,-8.502467656553131,0.05
172,False,50,-6.842670352447798,0.05
173,False,50,-6.704186998077448,0.05
174,False,50,-8.27556943274737,0.05
175,False,50,-7.099446016443245,0.05
176,False,50,-7.521943923582765,0.05
177,False,50,-7.765589691454383,0.05
178,False,50,-7.131931218446081,0.05
179,False,50,-8.139910635074301,0.05
180,False,50,-9.439941667880039,0.05
181,False,50,-7.520446253815038,0.05
182,False,50,-7.545247168213045,0.05
183,False,50,-7.898364747717851,0.05
184,False,50,-7.774797452521056,0.05
185,False,50,-8.470423285095839,0.05
186,False,50,-6.742114207034695,0.05
187,False,50,-7.890249679332205,0.05
188,False,50,-8.525793585138361,0.05
189,False,50,-6.8362226511082245,0.05
190,False,50,-6.7298918829160375,0.05
191,False,50,-8.564002476002614,0.05
192,False,50,-7.165519873399527,0.05
193,False,50,-7.48847100367823,0.05
194,False,50,-7.862646280294319,0.05
195,False,50,-8.614480231122654,0.05
196,False,50,-6.7751627060267,0.05
197,False,50,-7.0714807633997045,0.05
198,False,50,-7.636427206606563,0.05
199,False,50,-9.063413099029493,0.05
200,False,50,-7.664146250879689,0.05
201,False,50,-7.092707003242746,0.05
202,False,50,-7.891224558302709,0.05
203,False,50,-8.925017448246878,0.05
204,False,50,-9.940011986680297,0.05
205,False,50,-7.190530835446852,0.05
