episode,success,steps,total_reward,final_exploration_rate
1,False,500,-87.97578590539531,0.9787520933134615
2,False,500,-71.54721033692624,0.806454822840097
3,False,500,-72.7133795778799,0.6722779627867691
4,False,500,-66.80121317115946,0.5677874521460121
5,False,500,-58.86159548265477,0.48641524825313087
6,False,500,-66.3515227246668,0.4230464741340195
7,False,500,-60.48589094402375,0.37369790863805413
8,False,500,-63.09631828207315,0.3352676099560542
9,False,500,-60.892010736864755,0.3053399344107859
10,False,500,-57.00257969651549,0.2820336944319021
11,False,500,-58.524404633081936,0.26388391126108035
12,False,500,-59.326346133880946,0.2497497296236176
13,False,500,-59.57082329976758,0.23874270608617076
14,False,500,-58.76908481391523,0.23017096346523358
15,False,500,-55.62116654240347,0.22349570095583451
16,False,500,-57.75593325091743,0.21829732630322315
17,False,500,-64.25322529834737,0.21424908116067445
18,False,500,-57.99738164764732,0.2110965017816686
19,False,500,-57.58108928462019,0.20864142399093097
20,False,500,-56.961950022889305,0.20672952702214664
21,False,500,-57.26742383451119,0.20524063325550618
22,False,500,-56.59658645643019,0.20408115411801356
23,False,500,-58.78611619096891,0.2031782073125379
24,False,500,-62.79007583554638,0.20247503559762306
25,False,500,-57.26137798367532,0.20192743915267428
26,False,500,-57.01095735800527,0.2015009972748794
27,False,500,-55.84892620111616,0.20116890476987015
28,False,500,-55.400678844021165,0.20091028703642047
29,False,500,-59.406950808957205,0.20070888793512856
30,False,500,-58.96769813276326,0.200552047963406
31,False,500,-58.86678152609564,0.20042990850711187
32,False,500,-56.81779056915096,0.20033479214984665
33,False,500,-58.64272414364921,0.20026072008751797
34,False,500,-55.50605932463484,0.2002030363139235
35,False,500,-56.64036126358943,0.20015811495448657
36,False,500,-53.49382113136231,0.20012313235179058
37,False,500,-56.892316843865906,0.20009588957671154
38,False,500,-56.71447422602248,0.20007467420859104
39,False,500,-55.54837705758841,0.20005815269625682
40,False,500,-58.50589609237777,0.20004528653394182
41,False,500,-55.96362671198283,0.2000352669831061
42,False,500,-58.68517304840037,0.20002746423691872
43,False,500,-55.08850752891083,0.20002138783199172
44,False,500,-54.8905364079238,0.200016655818935
45,False,500,-56.77011296088192,0.20001297075386149
46,False,500,-60.12032039967827,0.20001010100172148
47,False,500,-55.332270731737545,0.20000786617623517
48,False,500,-56.64532921454309,0.20000612580120952
49,False,500,-57.650217266481455,0.20000477048051513
50,False,500,-58.939900423733334,0.20000371502168726
51,False,500,-58.39448560512158,0.20000289308091568
52,False,500,-59.219105820744176,0.2000022529928192
53,False,500,-61.518283866924136,0.2000017545228742
54,False,500,-57.29590546220908,0.20000136633836105
55,False,500,-54.874643565529375,0.20000106403885884
56,False,500,-58.79310465181791,0.2000008286224887
57,False,500,-60.01726183502055,0.20000064529149764
58,False,500,-59.594126020614425,0.20000050252210458
59,False,500,-55.54929145098932,0.2000003913401409
60,False,500,-57.89709888975392,0.2000003047569539
61,False,500,-56.85400159459684,0.20000023733011582
62,False,500,-55.65317882596494,0.2000001848213245
63,False,500,-53.90237174715159,0.20000014392999335
64,False,500,-56.58664783206521,0.2000001120857836
65,False,500,-60.735751479524986,0.2000000872870386
66,False,500,-56.87768828134902,0.20000006797496406
67,False,500,-52.26714253081326,0.20000005293564554
68,True,484,-44.28625478318956,0.20000004155494056
69,False,500,-55.655415338845394,0.20000003236099695
70,False,500,-58.27283282946887,0.20000002520119411
71,False,500,-55.2833852896129,0.20000001962548267
72,False,500,-60.536833100767126,0.2000000152833857
73,False,500,-54.86600232141396,0.20000001190196862
74,False,500,-56.90698563712355,0.20000000926868297
75,False,500,-60.82944970299511,0.2000000072180063
76,False,500,-60.86347417814287,0.2000000056210375
77,False,500,-54.98171473340131,0.20000000437739474
78,False,500,-56.5243910828345,0.2000000034089053
79,False,500,-57.34254917641631,0.20000000265469214
80,False,500,-58.374234435536266,0.20000000206734705
81,False,500,-60.7985878367843,0.20000000160995085
82,False,500,-56.74826035309765,0.2000000012537526
83,False,500,-57.35928492968253,0.20000000097636247
84,False,500,-57.72894790984014,0.20000000076034433
85,False,500,-56.98011495677005,0.20000000059211973
86,False,500,-55.39628857801923,0.2000000004611145
87,False,500,-56.07740438999379,0.20000000035909388
88,False,500,-56.7385246124459,0.2000000002796451
89,False,500,-55.8109396354628,0.20000000021777423
90,False,500,-54.41909022371777,0.20000000016959213
91,False,500,-54.25364031030244,0.20000000013207023
92,False,500,-58.87539211264503,0.20000000010284996
93,False,500,-57.28096998459902,0.20000000008009464
94,False,500,-54.153337589441996,0.20000000006237387
95,False,500,-58.11915545381767,0.20000000004857377
96,False,500,-55.35181533930479,0.20000000003782695
97,False,500,-56.996442412245976,0.2000000000294578
