episode,success,steps,total_reward,final_exploration_rate
1,False,50,-9.906970305706205,1.1753038143277887
2,False,50,-10.300419611914663,1.151217530242334
3,False,50,-8.735517680168186,1.1277260855008078
4,False,50,-7.665750720381088,1.1048147898403269
5,False,50,-8.848625110237293,1.0824693157914678
6,False,50,-7.282425709092561,1.060675689718653
7,False,50,-11.120468104065882,1.039420283081803
8,False,50,-10.728105882203664,1.018689803913795
9,False,50,-9.135490147914075,0.9984712885083942
10,False,50,-10.33342043311153,0.9787520933134615
11,False,50,-8.48733097151349,0.9595198870243695
12,False,50,-8.349363276256417,0.9407626428726787
13,False,50,-9.927130400260541,0.9224686311052575
14,False,50,-7.177027269111737,0.9046264116491338
15,False,50,-11.133071061721424,0.8872248269575027
16,False,50,-12.746680113349807,0.8702529950324074
17,False,50,-10.364654880867501,0.8537003026197314
18,False,50,-11.170149851703766,0.8375563985722541
19,False,50,-8.748684053929225,0.8218111873766076
20,False,50,-9.15760405601049,0.806454822840097
21,False,50,-9.565134786848018,0.7914777019334303
22,False,50,-7.176227165739137,0.7768704587855093
23,False,50,-7.56597024604845,0.7626239588265293
24,False,50,-7.96576100242219,0.748729293075715
25,False,50,-8.347059885036819,0.7351777725701358
26,False,50,-6.097264759644781,0.7219609229311035
27,False,50,-9.541640390973047,0.7090704790647584
28,False,50,-9.138075117789967,0.6964983799935336
29,False,50,-7.564130256457029,0.6842367638152613
30,False,50,-7.957008487758817,0.6722779627867691
31,False,50,-11.95913251522551,0.6606144985288935
32,False,50,-8.359289654535216,0.6492390773499115
33,False,50,-7.561566041040403,0.6381445856844652
34,False,50,-7.698036203756329,0.6273240856451275
35,False,50,-7.55665817154412,0.6167708106838277
36,False,50,-7.557597901374852,0.606478161360422
37,False,50,-8.351292528193339,0.5964397012157661
38,False,50,-7.169606832685323,0.5866491527467055
39,False,50,-8.357760217107746,0.5771003934804696
40,False,50,-7.964432961160172,0.5677874521460121
41,False,50,-7.974514996719272,0.5587045049399046
42,False,50,-7.164708447862637,0.5498458718844501
43,False,50,-7.5525159097175765,0.5412060132757354
44,False,50,-9.55732683207433,0.5327795262194028
45,False,50,-7.5550951815697704,0.524561141251978
46,False,50,-7.296449967147926,0.5165457190456344
47,False,50,-5.702745006368581,0.5087282471943398
48,False,50,-7.569565414116319,0.5011038370793723
49,False,50,-7.1708511969552555,0.4936677208122451
50,False,50,-7.566262839245818,0.48641524825313087
51,False,50,-8.749986538796755,0.4793418841029192
52,False,50,-9.543499487758538,0.47244320506708815
53,False,50,-8.748290301001312,0.46571489708961894
54,False,50,-6.096609917981022,0.45915275265522115
55,False,50,-7.573621270224101,0.4527526681581832
56,False,50,-7.961252354207699,0.446510641336202
57,False,50,-9.945278655087755,0.44042276876758735
58,False,50,-7.6681751840013845,0.43448524343027584
59,False,50,-7.174827328635052,0.4286943523211281
60,False,50,-8.356363427846254,0.4230464741340195
61,False,50,-7.17474620905528,0.4175380769952737
62,False,50,-7.281007020089998,0.41216571625502263
63,False,50,-7.174869866791055,0.406926032333111
64,False,50,-7.959321579124689,0.4018157486181985
65,False,50,-7.969268067688728,0.39683166941874726
66,False,50,-7.5714515819820996,0.3919706779646106
67,False,50,-7.163494765446135,0.38722973445797637
68,False,50,-7.176249985434064,0.3826058741724434
69,False,50,-7.175196088320455,0.3780962055990444
70,False,50,-7.17118710907811,0.37369790863805413
71,False,50,-6.505172529459564,0.3694082328354539
72,False,50,-8.761564033904012,0.36522449566294835
73,False,50,-8.352975814548627,0.3611440808404587
74,False,50,-6.783893054178224,0.35716443670004494
75,False,50,-6.4978038410634875,0.353283074590232
76,False,50,-8.357960185781781,0.34949756731974424
77,False,50,-7.175106970698005,0.3458055476396719
78,False,50,-7.1688898467668,0.3422047067631241
79,False,50,-7.562605953981708,0.33869279292143967
80,False,50,-7.176113600544594,0.3352676099560542
81,False,50,-7.974587226268552,0.3319270159451434
82,False,50,-6.772557066125023,0.3286689218641815
83,False,50,-6.781726791658699,0.32549129027958046
84,False,50,-6.774016124999042,0.32239213407459066
85,False,50,-7.97651522409727,0.31936951520666645
86,False,50,-7.969484314606676,0.3164215434955208
87,False,50,-7.173082449165014,0.31354637544110997
88,False,50,-7.578103639593994,0.31074221307080974
89,False,50,-7.174746676766577,0.3080073028150614
90,False,50,-7.17631279990572,0.3053399344107859
91,False,50,-7.169367208531965,0.3027384398318786
92,False,50,-7.17946806830529,0.3002011922461172
93,False,50,-7.570970340565851,0.29772660499783016
94,False,50,-7.174263312642765,0.295313130615689
95,False,50,-8.35994334139614,0.29295925984500426
96,False,50,-7.182180008824211,0.2906635207039207
97,False,50,-8.350773427795719,0.28842447756292033
98,False,50,-7.577425236822926,0.28624073024705826
99,False,50,-7.176392550589316,0.2841109131603698
100,False,50,-7.578069276790473,0.2820336944319021
101,False,50,-6.783046602774365,0.2800077750828344
102,False,50,-7.181884509974667,0.2780318882141682
103,False,50,-8.371793249116331,0.27610479821447786
104,False,50,-7.572427123954867,0.27422529998722694
105,False,50,-6.78897969949215,0.27239221819716686
106,False,50,-6.785575163109785,0.2706044065353464
107,False,50,-7.571487277421809,0.26886074700227325
108,False,50,-7.584924766887542,0.2671601492087779
109,False,50,-7.573111647672546,0.2655015496941445
110,False,50,-6.783598643594087,0.26388391126108035
111,False,50,-7.174663353291296,0.26230622232710965
112,False,50,-7.978550440048366,0.26076749629198526
113,False,50,-7.576229183818004,0.25926677092072303
114,False,50,-7.571829251974115,0.25780310774187243
115,False,50,-7.565542303816482,0.25637559146064837
116,False,50,-7.971296011920336,0.25498332938655544
117,False,50,-6.782603346326314,0.25362545087514876
118,False,50,-8.74465915228964,0.2523011067835801
119,False,50,-7.171447758879906,0.25100946893959064
120,False,50,-7.9754133395009745,0.2497497296236176
121,False,50,-7.961382599674322,0.24852110106369044
122,False,50,-7.576797317529661,0.2473228149428014
123,False,50,-7.572040406046197,0.24615412191844233
124,False,50,-7.177388469841335,0.24501429115400658
125,False,50,-7.183646615389656,0.24390260986176426
126,False,50,-7.968969488150193,0.24281838285712348
127,False,50,-7.181730266644418,0.24176093212390012
128,False,50,-7.179590240201561,0.24072959639032368
129,False,50,-7.186791854539282,0.239723730715514
130,False,50,-7.177379226581716,0.23874270608617076
131,False,50,-7.165683663459612,0.2377859090232228
132,False,50,-6.778731756049138,0.236852741198192
133,False,50,-6.7841435780827375,0.23594261905903152
134,False,50,-6.781807029552928,0.23505497346520413
135,False,50,-7.184517009288506,0.23418924933177301
136,False,50,-7.953230376738282,0.23334490528228202
137,False,50,-7.164848644383116,0.23252141331020848
138,False,50,-6.780534947204376,0.23171825844877686
139,False,50,-7.569477036602121,0.2309349384489267
140,False,50,-7.582600300020723,0.23017096346523358
141,False,50,-7.580057705907027,0.22942585574958668
142,False,50,-7.572619555069162,0.22869914935243119
143,False,50,-7.560731399270886,0.22799038983138903
144,False,50,-7.184018019426349,0.2272991339670755
145,False,50,-7.57777556837497,0.22662494948593404
146,False,50,-7.173622616823299,0.22596741478991614
147,False,50,-7.18953079212772,0.22532611869283703
148,False,50,-7.570714044765012,0.22470066016324228
149,False,50,-6.788158643062669,0.22409064807362467
150,False,50,-6.7895821439402155,0.22349570095583451
151,False,50,-7.177830727265196,0.22291544676253047
152,False,50,-7.181550893946982,0.22234952263452137
153,False,50,-7.182310626012796,0.22179757467385394
154,False,50,-8.370985370430999,0.22125925772250454
155,False,50,-8.374710518132666,0.2207342351465362
156,False,50,-8.363628873388674,0.22022217862558605
157,False,50,-7.581295554530441,0.21972276794755197
158,False,50,-7.185249914061355,0.2192356908083493
159,False,50,-6.7923699942250995,0.21876064261661304
160,False,50,-7.1819867296388065,0.21829732630322315
161,False,50,-7.177371969222505,0.21784545213553372
162,False,50,-8.371052690080141,0.21740473753619005
163,False,50,-7.582600560790768,0.21697490690642018
164,False,50,-7.185835535589015,0.21655569145369072
165,False,50,-7.574884212285097,0.21614682902361856
166,False,50,-7.1791167244145235,0.21574806393603382
167,False,50,-7.177938801676511,0.21535914682509166
168,False,50,-6.791240967238878,0.21497983448333247
169,False,50,-8.748160268912017,0.21460988970959308
170,False,50,-7.577906085133986,0.21424908116067445
171,False,50,-6.7900197667417475,0.21389718320667203
172,False,50,-7.979807191080723,0.21355397578987934
173,False,50,-6.784468918807439,0.2132192442871758
174,False,50,-6.7885709299713035,0.2128927793758134
175,False,50,-7.189443825053233,0.21257437690251746
176,False,50,-6.78443872290565,0.21226383775582053
177,False,50,-7.193262950364996,0.2119609677415489
178,False,50,-7.188408130001362,0.21166557746138429
179,False,50,-7.965045594066634,0.21137748219442437
180,False,50,-7.188023106491515,0.2110965017816686
181,False,50,-7.17706703157003,0.21082246051335649
182,False,50,-6.790811036805563,0.21055518701908846
183,False,50,-7.187762677059315,0.21029451416066014
184,False,50,-7.197414182056585,0.2100402789275433
185,False,50,-7.191365823634691,0.20979232233494788
186,False,50,-8.360284114832465,0.20955048932440187
187,False,50,-8.372582900944016,0.209314628666786
188,False,50,-5.71778485899311,0.20908459286776335
189,False,50,-7.582024111617611,0.2088602380755446
190,False,50,-7.969323154828327,0.20864142399093097
191,False,50,-7.185347074074599,0.20842801377957865
192,False,50,-7.182824738930507,0.20821987398643022
193,False,50,-6.795175681888441,0.20801687445225914
194,False,50,-7.962127733782555,0.20781888823227535
195,False,50,-7.9848917831905055,0.20762579151674082
196,False,50,-6.790479673285031,0.2074374635535458
197,False,50,-7.191250021751258,0.20725378657269714
198,False,50,-6.796248148238198,0.20707464571267123
199,False,50,-6.786155636512196,0.20689992894858597
200,False,50,-7.967434640293764,0.20672952702214664
201,False,50,-7.589795488723896,0.20656333337332156
202,False,50,-7.571535495013184,0.20640124407370536
203,False,50,-6.788734147855855,0.206243157761528
204,False,50,-7.59161953952956,0.2060889755782684
205,False,50,-7.181612301465024,0.20593860110683393
206,False,50,-6.782288829057578,0.20579194031126635
207,False,50,-6.798077691687768,0.20564890147793696
208,False,50,-7.969006004947357,0.2055093951581938
209,False,50,-6.782413973046484,0.20537333411242548
210,False,50,-7.587419401679972,0.20524063325550618
211,False,50,-7.985310824902259,0.20511120960358822
212,False,50,-7.17484358968195,0.20498498222220843
213,False,50,-7.173802874486904,0.2048618721756761
214,False,50,-6.798522000254926,0.20474180247771104
215,False,50,-7.1750705362657685,0.20462469804330055
216,False,50,-7.578166317615315,0.2045104856417453
217,False,50,-8.370053996989327,0.2043990938508649
218,False,50,-7.168362956625256,0.20429045301233445
219,False,50,-6.800983574386038,0.20418449518812395
220,False,50,-7.198648634561928,0.20408115411801356
221,False,50,-6.781005666536592,0.2039803651781582
222,False,50,-7.986579397925633,0.2038820653406752
223,False,50,-6.49532843171487,0.20378619313423024
224,False,50,-6.803422043600982,0.20369268860559644
225,False,50,-7.5773917931987755,0.20360149328216295
226,False,50,-7.585975574886469,0.20351255013536945
227,False,50,-7.596224662130532,0.20342580354504342
228,False,50,-7.586173708736348,0.2033411992646185
229,False,50,-7.189732799410745,0.20325868438721162
230,False,50,-7.5880802066597175,0.2031782073125379
231,False,50,-6.789609841407999,0.2030997177146427
232,False,50,-7.587730301051308,0.20302316651043045
233,False,50,-7.5820422898952335,0.20294850582897084
234,False,50,-7.181737493937668,0.202875688981563
235,False,50,-6.800785494242617,0.20280467043253878
236,False,50,-7.197325274490369,0.20273540577078744
237,False,50,-7.185336143855756,0.20266785168198323
238,False,50,-7.588131001824761,0.20260196592149904
239,False,50,-7.182484353182532,0.20253770728798895
240,False,50,-6.790392901588677,0.20247503559762306
241,False,50,-6.7898653273166705,0.2024139116589588
242,False,50,-7.191501997078669,0.20235429724843285
243,False,50,-7.198146367511174,0.20229615508645798
244,False,50,-7.188278630689213,0.20223944881411063
245,False,50,-7.583170110483065,0.20218414297039394
246,False,50,-7.180210347907307,0.20213020297006243
247,False,50,-7.983285024613808,0.20207759508199427
248,False,50,-8.367455822525068,0.20202628640809767
249,False,50,-8.37316778057615,0.2019762448627382
250,False,50,-7.570917853825853,0.20192743915267428
251,False,50,-7.58946488288281,0.20187983875748794
252,False,50,-6.787422156148766,0.20183341391049922
253,False,50,-7.9671329815432275,0.20178813558015152
254,False,50,-7.9710385100957994,0.201743975451857
255,False,50,-6.514640416277576,0.20170090591029016
256,False,50,-6.80352939016925,0.20165890002211867
257,False,50,-7.19428778871848,0.2016179315191608
258,False,50,-7.191493880300137,0.20157797478195869
259,False,50,-7.9685475686847305,0.20153900482375736
260,False,50,-7.596744087220765,0.2015009972748794
261,False,50,-7.5831455319289445,0.20146392836748553
262,False,50,-7.575977904124402,0.2014277749207113
263,False,50,-7.574121214189562,0.20139251432617128
264,False,50,-7.985552553970757,0.20135812453382093
265,False,50,-7.967706539830242,0.2013245840381677
266,False,50,-6.779175115357788,0.20129187186482267
267,False,50,-6.7967981625259215,0.2012599675573843
268,False,50,-7.198214857013951,0.20122885116464617
269,False,50,-6.808144979492845,0.20119850322812055
270,False,50,-7.978207011623392,0.20116890476987015
271,False,50,-7.582649618539245,0.2011400372806403
272,False,50,-6.800224943813589,0.20111188270828437
273,False,50,-7.193075974861491,0.20108442344647487
274,False,50,-7.198015136954426,0.20105764232369341
275,False,50,-6.794612075968009,0.20103152259249268
276,False,50,-6.104837294511968,0.2010060479190234
277,False,50,-7.575470772426407,0.20098120237282008
278,False,50,-7.975897529813514,0.20095697041683888
279,False,50,-7.595979538548141,0.20093333689774182
280,False,50,-6.794965483387827,0.20091028703642047
281,False,50,-7.968381809621155,0.20088780641875403
282,False,50,-6.518135139286343,0.2008658809865955
283,False,50,-7.192603264957773,0.2008444970289805
284,False,50,-7.19717478197669,0.20082364117355317
285,False,50,-7.195864232891414,0.20080330037820382
286,False,50,-7.198441916512888,0.20078346192291313
287,False,50,-7.18851246006869,0.20076411340179776
288,False,50,-7.203096373039695,0.20074524271535235
289,False,50,-8.368390545287077,0.20072683806288313
290,False,50,-7.18778684654741,0.20070888793512856
291,False,50,-7.582607098786307,0.20069138110706183
292,False,50,-7.194114346025391,0.20067430663087157
293,False,50,-7.9755585366691415,0.20065765382911555
294,False,50,-7.564971917890807,0.2006414122880437
295,False,50,-7.585118859473761,0.2006255718510857
296,False,50,-8.350761345727976,0.2006101226125
