episode,success,steps,total_reward,final_exploration_rate
1,False,500,-78.86262564580495,1.2787520933134615
2,False,500,-81.35887351199558,1.106454822840097
3,False,500,-83.14283269370165,0.972277962786769
4,False,500,-74.25212780082502,0.867787452146012
5,False,500,-63.92723979012401,0.7864152482531308
6,False,500,-68.93215680427727,0.7230464741340195
7,False,500,-76.62907478041126,0.6736979086380541
8,False,500,-65.41677496393223,0.6352676099560542
9,False,500,-63.267837196828694,0.6053399344107858
10,False,500,-64.89234152831948,0.5820336944319021
11,False,500,-66.22123286946018,0.5638839112610803
12,False,500,-61.75985265152432,0.5497497296236176
13,False,500,-58.72445374008026,0.5387427060861708
14,False,500,-59.161146817209215,0.5301709634652336
15,True,407,-40.991245202286144,0.5246143374231255
16,False,500,-66.08519035930642,0.5191684667937827
17,False,500,-64.75185186808712,0.5149274836412678
18,False,500,-60.94610939282157,0.5116248091335397
19,False,500,-59.53604848869972,0.5090528444471135
20,False,500,-61.304580542755204,0.5070499215636307
21,False,500,-61.8234199042564,0.5054901411753732
22,False,500,-64.47275242733457,0.5042754589329083
23,False,500,-60.973975926080726,0.503329522593878
24,False,500,-63.686247557251434,0.502592872689717
25,False,500,-59.12318579301195,0.5020192050348123
26,False,500,-60.354610270265624,0.5015724601476892
27,False,500,-60.17800649605236,0.501224556631665
28,False,500,-63.26303183886665,0.50095362604029
29,False,500,-61.3815992622522,0.500742638275114
30,False,500,-63.088402554485725,0.5005783311113198
31,False,500,-61.728260435882014,0.5004503765635686
32,False,500,-66.40394857848327,0.5003507316916583
33,False,500,-63.38740874512349,0.5002731330390703
34,False,500,-56.81378359063361,0.5002127029259291
35,False,500,-61.42149034390465,0.5001656428488211
36,False,500,-64.24032247306037,0.5001289947152618
37,False,500,-64.65986256673708,0.5001004549045366
38,False,500,-60.81531706414443,0.5000782294671915
39,False,500,-64.67627045755954,0.5000609213613342
40,False,500,-60.36677292930932,0.5000474426376664
41,False,500,-58.88968485106236,0.5000369460533951
42,False,500,-67.12943174231891,0.5000287718164211
43,False,500,-57.468700371813625,0.5000224061122663
44,False,500,-64.25038087715672,0.5000174488068304
45,False,500,-67.1183018388427,0.500013588294845
46,False,500,-61.88442484806761,0.5000105819130551
47,False,500,-65.62494777999605,0.5000082406869429
48,False,500,-58.29318242760328,0.5000064174522072
49,False,500,-62.26366816488771,0.50000499760434
50,False,500,-59.95764772150125,0.5000038918948414
51,False,500,-64.61447595669937,0.5000030308212546
52,False,500,-58.96030080578821,0.5000023602583965
53,False,500,-56.24717854422268,0.500001838056167
54,False,500,-65.50762933836766,0.5000014313900877
55,False,500,-58.83058319145168,0.5000011146980272
56,False,500,-58.22444557168245,0.500000868073422
57,False,500,-62.551488990277285,0.5000006760139946
58,False,500,-61.86690355108331,0.5000005264473134
59,False,500,-58.94299348815086,0.5000004099719473
60,False,500,-62.99931514248427,0.5000003192665122
61,False,500,-56.976909480538374,0.5000002486294647
62,False,500,-66.19437676558077,0.5000001936207161
63,False,500,-62.37470899191909,0.500000150782538
64,False,500,-59.67689770557212,0.5000001174222171
65,False,500,-65.95911136894405,0.5000000914427973
66,False,500,-64.07805034230837,0.5000000712112699
67,False,500,-61.90040618805245,0.5000000554559255
68,False,500,-60.137032100824136,0.500000043186418
69,False,500,-62.23256767651908,0.5000000336315135
70,False,500,-66.09163056203133,0.5000000261906115
71,False,500,-61.06220268455245,0.5000000203959936
72,False,500,-65.04785239011818,0.5000000158834227
73,False,500,-61.41066067314632,0.5000000123692486
74,False,500,-62.62320816910172,0.5000000096325783
75,False,500,-60.76087676431193,0.5000000075013905
76,True,394,-37.38963499772028,0.5000000061597681
77,False,500,-59.58080407573424,0.5000000047969323
78,False,500,-63.41847106176851,0.5000000037356211
79,False,500,-56.004364731728884,0.5000000029091227
80,False,500,-58.03646703300948,0.5000000022654855
81,False,500,-60.10389518186846,0.5000000017642515
82,False,500,-63.18807786304711,0.5000000013739145
83,False,500,-59.92523835903983,0.5000000010699388
84,False,500,-67.76255987647264,0.5000000008332172
85,False,500,-68.59819350605464,0.5000000006488696
86,False,500,-59.73247620214913,0.5000000005053086
87,False,500,-71.83066227445606,0.5000000003935101
88,False,500,-63.02666940897115,0.5000000003064468
89,False,500,-61.367184541403134,0.5000000002386461
90,False,500,-63.02312937726131,0.5000000001858461
91,False,500,-65.35682911278352,0.5000000001447281
92,False,500,-63.561424919852264,0.5000000001127073
93,False,500,-60.70243764156841,0.500000000087771
94,False,500,-65.3327002334576,0.5000000000683519
95,False,500,-62.62102961464181,0.5000000000532292
96,False,500,-64.39242962873269,0.5000000000414523
97,False,500,-59.200053002225246,0.5000000000322811
98,False,500,-66.77612967166326,0.500000000025139
