episode,success,steps,total_reward,final_exploration_rate,avg_cycle_time,max_steps_env
1,False,100,-12.052423952431598,1.0036980654411058,0.002393747568130493,100
2,False,100,-11.604047598830624,0.9528677667574896,0.00163346529006958,100
3,True,33,-5.253388054737609,0.8363872572375146,0.0027128241278908467,100
4,False,100,-12.67450112434574,0.8085672428005782,0.0014399898052215576,100
5,False,100,-12.697693172798651,0.7173232246689879,0.001385594606399536,100
6,False,100,-10.850817181317801,0.637387865713987,0.0013920712471008302,100
7,False,100,-13.288776201572091,0.5813818977992293,0.0014155948162078858,100
8,False,100,-11.57243437194833,0.5299571833393173,0.001338404417037964,100
9,True,57,-7.253360068341482,0.49432589936280513,0.0014162941982871608,100
10,True,48,-5.231347035250176,0.4867216750861234,0.0014238879084587097,100
11,False,100,-11.649374677129423,0.4525092289256083,0.0014388561248779297,100
12,False,100,-11.15211196851707,0.4232101227772992,0.0013545238971710205,100
13,False,100,-10.770579064462648,0.4024108947274822,0.0014186275005340576,100
14,False,100,-11.265939277304312,0.3838260328553216,0.0014212286472320556,100
15,False,100,-10.53413409741236,0.3677972308247537,0.0013646602630615235,100
16,False,100,-10.705851673390569,0.3537490505111138,0.001426926851272583,100
17,False,100,-12.14028060970611,0.34593844239377736,0.001387937068939209,100
18,True,91,2.0998011549941094,0.3383396154696074,0.0013964716242163221,100
19,True,94,0.1934553967924426,0.33176273993965644,0.0013929356865704377,100
20,True,63,-7.083432647982091,0.3279739414090869,0.0013627268019176665,100
21,True,76,-7.152150263201164,0.3238549548074461,0.0013868604835711028,100
22,True,52,5.447483958113714,0.3216694066578406,0.0012617921366274935,100
23,True,88,1.1979721735467521,0.31816869704145867,0.0013452802385602678,100
24,True,54,3.679968946789013,0.316306585414032,0.0012758803144793645,100
25,True,64,-6.653030530092481,0.31432623292521206,0.0013881921768188477,100
26,False,100,-9.719998261713583,0.3107482937597475,0.0013828814029693604,100
27,True,84,-9.520836831827307,0.309920452268237,0.0015014225528353737,100
28,True,41,-4.2751581738534865,0.30895270316524115,0.0018534514962173089,100
29,True,50,-5.589243824747689,0.30824066244808573,0.001873466968536377,100
30,True,92,-9.657867934325607,0.3068724842555226,0.0014153291349825652,100
31,True,61,-6.580375575901897,0.3060875698992695,0.0013503168450027215,100
32,False,100,-12.054865542945672,0.3047939842840947,0.0015072047710418702,100
33,True,96,0.19130237924584037,0.3041130967074543,0.001380398635464813,100
34,True,71,2.320589502083454,0.3035678134076614,0.0013551847309085493,100
35,True,33,-3.4769702937527014,0.30325801592903334,0.0013112263246016068,100
36,True,81,-7.819686208011117,0.3028108010890605,0.00140503747963611,100
37,True,69,-7.390890568199824,0.3024593787108755,0.0013714406801306684,100
38,True,87,-8.401559149020251,0.3020637881494127,0.0013862697557471264,100
39,True,74,-8.271794264133133,0.30178577051412786,0.0013737984605737634,100
40,True,50,-4.743833233908385,0.3016194855201836,0.0013628149032592774,100
41,True,56,-5.764567004940967,0.30142474562220545,0.0013422391244343349,100
42,True,70,1.9086377710014908,0.3012592511919594,0.0013625433119080906,100
43,True,47,4.664279387298227,0.301144969895405,0.0013549071486278247,100
44,False,100,-9.717237944446829,0.30084812727076554,0.0013498663902282715,100
45,True,29,8.162855619384867,0.30088132459440625,0.0013001927158288787,100
46,True,82,1.5311600908971723,0.3007466690140203,0.0013616948039985141,100
47,True,89,-10.095563354645568,0.3003606578744476,0.0013567490524120545,100
48,True,82,-7.939815426816108,0.300474379354812,0.0013816022291416076,100
49,False,100,-10.550260624177977,0.3003851309903161,0.0013548171520233155,100
50,False,100,-10.792886805858164,0.30034414251092323,0.0013501954078674317,100
51,True,39,6.247398281116518,0.3003245990167634,0.0014138871973211114,100
52,True,40,5.654642847825896,0.30029255898588914,0.0015012825591654718,100
53,True,67,-6.546903352780417,0.3002239831836397,0.001860773385460697,100
54,True,44,-4.236039893961049,0.3002046741927387,0.0014653530987826261,100
55,True,83,-8.790793241020312,0.30011182997214575,0.0021784018321209645,100
56,True,52,4.357407071641037,0.30017416537106745,0.0019506667424174188,100
57,True,73,-7.487214683588631,0.30008404083809814,0.001772728684830339,100
58,False,100,-11.720649352704541,0.30007908385163434,0.001462186574935913,100
59,True,24,-2.244559175531261,0.3000480101968913,0.0012206087509791057,100
60,True,32,-3.4149954451194233,0.30005155932746447,0.001637231558561325,100
61,True,38,-3.9726504795596465,0.3000976430978083,0.0013005388410467851,100
62,True,24,-2.2387947137960267,0.30002727914926824,0.0013877004384994507,100
63,True,35,-3.363074886031566,0.30007843836296505,0.001502854483468192,100
64,True,36,6.961820152983268,0.3000801074522958,0.0014031604981758225,100
65,True,37,6.268252270081419,0.3000733800847265,0.0014661044290620988,100
66,True,37,-3.911809472191347,0.3000270014660655,0.0013996169373795794,100
67,True,42,6.10645036034771,0.30006370154229967,0.001677556210253612,100
68,True,49,-5.110783584036696,0.29996068584509744,0.0016306444090239856,100
69,True,68,-7.3371848422767485,0.3000423380836622,0.0015745846664204316,100
70,False,100,-11.339933617940815,0.30002527004985785,0.0014814019203186035,100
71,True,77,-9.102553296174722,0.3000254374269788,0.0014110850049303724,100
72,True,46,-4.859441800716993,0.3000088662933348,0.0014806130658025327,100
73,True,28,7.560777869584323,0.30002637180460284,0.0014319463209672408,100
74,True,26,-2.429567405795911,0.30000008603411865,0.0013911311443035419,100
75,True,57,-7.136073077788111,0.29999660988648624,0.0013986407664784214,100
76,True,51,-5.27830821602042,0.3000076562902689,0.0014044911253686045,100
77,True,52,-5.829449839390414,0.29999058980288124,0.0014499861460465651,100
78,True,57,-5.955200689882095,0.29999192503454475,0.0015058036436114395,100
79,True,63,-6.510292274257973,0.300010777277169,0.0014975733227199977,100
80,True,47,4.425679479262025,0.3000077786091531,0.0014871089689193233,100
81,True,37,-3.9396484853319635,0.2999940772897067,0.0015190292049098659,100
82,True,59,4.360958627086748,0.30000657195560465,0.0015200203300541283,100
83,True,41,-5.1738531242216155,0.2999925119729358,0.001490142287277594,100
84,True,67,2.477846775112691,0.2999788189165661,0.0014824150200176956,100
85,True,47,-4.882271102407903,0.29992282840175194,0.001430932511674597,100
