episode,success,steps,total_reward,final_exploration_rate
1,False,50,-7.824662607108534,1.4753038143277888
2,False,50,-10.780664007021908,1.451217530242334
3,False,50,-10.004513784721452,1.4277260855008076
4,False,50,-11.72545738937602,1.404814789840327
5,False,50,-8.654416850207749,1.3824693157914676
6,False,50,-8.122419194120003,1.360675689718653
7,False,50,-7.384422653233237,1.339420283081803
8,False,50,-11.707238853625313,1.318689803913795
9,False,50,-8.658142988860515,1.2984712885083942
10,False,50,-11.629846377966494,1.2787520933134615
11,False,50,-11.355685046994342,1.2595198870243696
12,False,50,-11.306411144780167,1.2407626428726788
13,False,50,-8.171151518019935,1.2224686311052575
14,False,50,-11.700233687264763,1.2046264116491336
15,False,50,-12.827575220055026,1.1872248269575028
16,False,50,-10.588695409591978,1.1702529950324074
17,False,50,-14.16310683106174,1.1537003026197312
18,False,50,-7.805894910683271,1.1375563985722539
19,False,50,-9.805976209823601,1.1218111873766077
20,False,50,-13.761762044151803,1.106454822840097
21,False,50,-8.187538160116752,1.0914777019334303
22,False,50,-11.257774100280455,1.0768704587855094
23,False,50,-8.557986073158892,1.0626239588265294
24,False,50,-9.406332467721143,1.048729293075715
25,False,50,-7.778361492397087,1.0351777725701359
26,False,50,-12.5622784385601,1.0219609229311035
27,False,50,-10.59317443552538,1.0090704790647584
28,False,50,-11.377081339712932,0.9964983799935336
29,False,50,-10.639872856378982,0.9842367638152614
30,False,50,-8.576781659503261,0.972277962786769
31,False,50,-6.707105964455201,0.9606144985288935
32,False,50,-10.162933184891575,0.9492390773499115
33,False,50,-10.02569504778905,0.9381445856844652
34,False,50,-7.194743591878484,0.9273240856451275
35,False,50,-9.76042950848966,0.9167708106838277
36,False,50,-10.584403645555147,0.906478161360422
37,False,50,-6.801502555418105,0.896439701215766
38,False,50,-12.220115090129116,0.8866491527467055
39,False,50,-8.476255808587599,0.8771003934804695
40,False,50,-9.394214164402952,0.867787452146012
41,False,50,-8.59357194931087,0.8587045049399047
42,False,50,-8.603097886092227,0.8498458718844502
43,False,50,-8.632155566965107,0.8412060132757353
44,False,50,-7.004597776116057,0.8327795262194029
45,False,50,-10.995970843629571,0.8245611412519779
46,False,50,-8.226480556870396,0.8165457190456343
47,False,50,-12.567310246320826,0.8087282471943398
48,False,50,-8.621304691717187,0.8011038370793724
49,False,50,-7.389481776028047,0.7936677208122451
50,False,50,-12.978373427016876,0.7864152482531308
51,False,50,-9.413330742898957,0.7793418841029192
52,False,50,-7.172273665556629,0.7724432050670882
53,False,50,-7.386151465110526,0.7657148970896189
54,False,50,-7.45021888001221,0.7591527526552211
55,False,50,-8.1875224093871,0.7527526681581832
56,False,50,-7.382199208078678,0.7465106413362019
57,False,50,-8.599374925067956,0.7404227687675873
58,False,50,-7.35516964678814,0.7344852434302759
59,False,50,-7.033683770853025,0.7286943523211281
60,False,50,-7.375878733073836,0.7230464741340195
61,False,50,-8.618133443887181,0.7175380769952736
62,False,50,-7.4162391271001065,0.7121657162550226
63,False,50,-7.84435748389626,0.706926032333111
64,False,50,-7.424607076012564,0.7018157486181985
65,False,50,-7.3623488563653625,0.6968316694187473
66,False,50,-7.773450617702334,0.6919706779646106
67,False,50,-8.173421752708371,0.6872297344579763
68,False,50,-8.51933648524106,0.6826058741724434
69,False,50,-7.387508737671625,0.6780962055990444
70,False,50,-9.02509492967902,0.6736979086380541
71,False,50,-8.947762655108924,0.6694082328354539
72,False,50,-7.794608971974838,0.6652244956629483
73,False,50,-7.824352144926858,0.6611440808404587
74,False,50,-7.786817578603277,0.6571644367000449
75,False,50,-8.231498101262442,0.653283074590232
76,False,50,-8.162834224466392,0.6494975673197442
77,False,50,-7.777967949649456,0.6458055476396719
78,False,50,-7.420835489101854,0.6422047067631241
79,False,50,-7.3928893090855325,0.6386927929214397
80,False,50,-7.7971785554834145,0.6352676099560542
81,False,50,-7.8000647586623035,0.6319270159451433
82,False,50,-7.356067869137133,0.6286689218641814
83,False,50,-9.356787219191771,0.6254912902795805
84,False,50,-7.396331281348728,0.6223921340745907
85,False,50,-8.204424570145662,0.6193695152066665
86,False,50,-8.936584437967262,0.6164215434955208
87,False,50,-7.406961657034676,0.61354637544111
88,False,50,-7.379675962656936,0.6107422130708097
89,False,50,-7.54886079089823,0.6080073028150614
90,False,50,-8.555883046970639,0.6053399344107858
91,False,50,-8.207059710486249,0.6027384398318786
92,False,50,-5.988398955118119,0.6002011922461172
93,False,50,-8.236778550607799,0.5977266049978301
94,False,50,-6.810380731093146,0.5953131306156889
95,False,50,-7.784491648985364,0.5929592598450042
96,False,50,-7.4006826638070855,0.5906635207039207
97,False,50,-7.798034372846477,0.5884244775629204
98,False,50,-8.57769668867698,0.5862407302470583
99,False,50,-8.17427617366131,0.5841109131603698
100,False,50,-8.592601579182498,0.5820336944319021
101,False,50,-9.018340018502643,0.5800077750828344
102,False,50,-7.735357705184819,0.5780318882141682
103,False,50,-7.428326806579263,0.5761047982144778
104,False,50,-7.818872891150544,0.5742252999872269
105,False,50,-6.988629520977154,0.5723922181971668
106,False,50,-8.953732517659862,0.5706044065353464
107,False,50,-8.178368955957545,0.5688607470022733
108,False,50,-8.925839225982468,0.5671601492087779
109,False,50,-8.563075025156705,0.5655015496941446
110,False,50,-7.4063032850560155,0.5638839112610803
111,False,50,-8.98556953008603,0.5623062223271096
112,False,50,-9.007479409087887,0.5607674962919853
113,False,50,-7.363832940097256,0.559266770920723
114,False,50,-8.591004854028908,0.5578031077418725
115,False,50,-6.988501327452005,0.5563755914606483
116,False,50,-7.818812635191493,0.5549833293865555
117,False,50,-9.712203408081745,0.5536254508751487
118,False,50,-7.811503711874596,0.55230110678358
119,False,50,-8.19579197201256,0.5510094689395906
120,False,50,-8.595065595596788,0.5497497296236176
121,False,50,-8.194302399733647,0.5485211010636905
122,False,50,-8.217086389408486,0.5473228149428014
123,False,50,-8.614460104707032,0.5461541219184423
124,False,50,-7.842632078960515,0.5450142911540066
125,False,50,-10.097116318998575,0.5439026098617642
126,False,50,-6.989702092198136,0.5428183828571235
127,False,50,-7.363083692134335,0.5417609321239001
128,False,50,-6.593901265329759,0.5407295963903237
129,False,50,-7.391059940479005,0.539723730715514
130,False,50,-7.407302367694639,0.5387427060861708
131,False,50,-7.812998879480737,0.5377859090232228
132,False,50,-8.16292453928308,0.536852741198192
133,False,50,-6.61847782224819,0.5359426190590315
134,False,50,-6.591200247387409,0.5350549734652041
135,False,50,-7.015063783493701,0.534189249331773
136,False,50,-8.291164029858235,0.5333449052822821
137,False,50,-6.5976843603660225,0.5325214133102085
138,False,50,-7.783814784749397,0.5317182584487768
139,False,50,-7.354666987023124,0.5309349384489267
140,False,50,-8.60937945155615,0.5301709634652336
141,False,50,-7.813190772490694,0.5294258557495867
142,False,50,-7.772351760053281,0.5286991493524311
143,False,50,-7.015660931984373,0.527990389831389
144,False,50,-7.793125735316188,0.5272991339670755
145,False,50,-7.0224630936197805,0.526624949485934
146,False,50,-7.402434763624882,0.5259674147899162
147,False,50,-7.000442674205348,0.5253261186928371
148,False,50,-8.261862222683027,0.5247006601632422
149,False,50,-6.624936862519964,0.5240906480736246
150,False,50,-9.003191268953927,0.5234957009558345
151,False,50,-8.586431755172804,0.5229154467625304
152,False,50,-8.178444211487403,0.5223495226345214
153,False,50,-7.025129432937316,0.5217975746738539
154,False,50,-7.763020037220836,0.5212592577225046
155,False,50,-7.415639601616551,0.5207342351465362
156,False,50,-8.588048615384965,0.5202221786255861
157,False,50,-9.759656069396812,0.5197227679475519
158,False,50,-8.57555718489101,0.5192356908083493
159,False,50,-9.284000512514915,0.518760642616613
160,False,50,-9.360655428791222,0.5182973263032231
161,False,50,-7.415921997952095,0.5178454521355337
162,False,50,-7.010584729040473,0.51740473753619
163,False,50,-9.386913107729528,0.5169749069064202
164,False,50,-7.792416100709807,0.5165556914536907
165,False,50,-7.4120759159635785,0.5161468290236185
166,False,50,-8.985730666227552,0.5157480639360338
167,False,50,-7.405406890100152,0.5153591468250917
168,False,50,-8.602540116024798,0.5149798344833324
169,False,50,-7.392140755707041,0.5146098897095931
170,False,50,-7.790531723945094,0.5142490811606745
171,False,50,-7.388248808707947,0.513897183206672
172,False,50,-7.397076352949649,0.5135539757898793
173,False,50,-9.39677654609352,0.5132192442871758
174,False,50,-6.399406254427139,0.5128927793758133
175,False,50,-5.202850365543361,0.5125743769025175
176,False,50,-7.011025696802314,0.5122638377558205
177,False,50,-8.222038894987058,0.5119609677415489
178,False,50,-7.009514755456961,0.5116655774613843
179,False,50,-7.545565523681623,0.5113774821944244
180,False,50,-11.794559504024354,0.5110965017816685
181,False,50,-8.204005187275927,0.5108224605133564
182,False,50,-7.801514175770176,0.5105551870190884
183,False,50,-7.806329355691163,0.5102945141606602
184,False,50,-7.0416011040037745,0.5100402789275432
185,False,50,-7.02897837355863,0.5097923223349479
186,False,50,-9.368519369710413,0.5095504893244018
187,False,50,-8.617566204731919,0.509314628666786
188,False,50,-8.162888786161258,0.5090845928677633
189,False,50,-6.621561946667543,0.5088602380755446
190,False,50,-7.827420313662879,0.5086414239909309
191,False,50,-9.788227694753655,0.5084280137795786
