episode,success,steps,total_reward,final_exploration_rate
1,False,50,-12.670774673687497,1.4753038143277888
2,False,50,-10.00630422403625,1.451217530242334
3,False,50,-10.050288847400346,1.4277260855008076
4,False,50,-9.684093022242571,1.404814789840327
5,False,50,-9.675422987974859,1.3824693157914676
6,False,50,-9.028793804111805,1.360675689718653
7,False,50,-8.089015902142394,1.339420283081803
8,False,50,-8.549977455567646,1.318689803913795
9,False,50,-9.317744228364274,1.2984712885083942
10,False,50,-10.451443873176233,1.2787520933134615
11,False,50,-11.619659840982743,1.2595198870243696
12,False,50,-8.54297596415736,1.2407626428726788
13,False,50,-9.343977453455635,1.2224686311052575
14,False,50,-9.718683483570492,1.2046264116491336
15,False,50,-8.928288417027838,1.1872248269575028
16,False,50,-8.724133785412674,1.1702529950324074
17,False,50,-10.141188739396714,1.1537003026197312
18,False,50,-8.981056463534571,1.1375563985722539
19,False,50,-8.166447644456257,1.1218111873766077
20,False,50,-9.951021618460526,1.106454822840097
21,False,50,-13.675229828763769,1.0914777019334303
22,False,50,-13.015991098295139,1.0768704587855094
23,False,50,-10.569560798014086,1.0626239588265294
24,False,50,-10.995678872695667,1.048729293075715
25,False,50,-7.799649296045704,1.0351777725701359
26,False,50,-9.916409205831608,1.0219609229311035
27,False,50,-11.816629425548506,1.0090704790647584
28,False,50,-9.034733487144832,0.9964983799935336
29,False,50,-8.990252702823762,0.9842367638152614
30,False,50,-12.620753818877368,0.972277962786769
31,False,50,-8.522052413021514,0.9606144985288935
32,False,50,-7.799067278620399,0.9492390773499115
33,False,50,-8.58248589889426,0.9381445856844652
34,False,50,-10.172515675115884,0.9273240856451275
35,False,50,-7.990899801174676,0.9167708106838277
36,False,50,-9.427148012402151,0.906478161360422
37,False,50,-7.502776891232228,0.896439701215766
38,False,50,-7.005204473659536,0.8866491527467055
39,False,50,-9.367517424080091,0.8771003934804695
40,False,50,-9.41067375551382,0.867787452146012
41,False,50,-9.007109155658274,0.8587045049399047
42,False,50,-7.433239594927547,0.8498458718844502
43,False,50,-8.287836642168402,0.8412060132757353
44,False,50,-10.558877964679695,0.8327795262194029
45,False,50,-8.568810019405564,0.8245611412519779
46,False,50,-10.589533411108048,0.8165457190456343
47,False,50,-7.829473069764608,0.8087282471943398
48,False,50,-8.587393251870186,0.8011038370793724
49,False,50,-9.778630225495636,0.7936677208122451
50,False,50,-8.617458640386413,0.7864152482531308
51,False,50,-8.0188201731696,0.7793418841029192
52,False,50,-8.185912919110795,0.7724432050670882
53,False,50,-8.640282133715287,0.7657148970896189
54,False,50,-8.62164129686478,0.7591527526552211
