episode,success,steps,total_reward,final_exploration_rate
1,False,50,-9.612772629153117,1.4753038143277888
2,False,50,-6.674066456000295,1.451217530242334
3,False,50,-8.497094685556789,1.4277260855008076
4,False,50,-8.881247142207215,1.404814789840327
5,False,50,-10.397211201627917,1.3824693157914676
6,False,50,-12.359636022495561,1.360675689718653
7,False,50,-7.3418497264691,1.339420283081803
8,False,50,-11.248794836381201,1.318689803913795
9,False,50,-10.857374976192625,1.2984712885083942
10,False,50,-8.936191253044452,1.2787520933134615
11,False,50,-7.355575710559004,1.2595198870243696
12,False,50,-8.861726827729305,1.2407626428726788
13,False,50,-8.517663667754379,1.2224686311052575
14,False,50,-10.866088049021041,1.2046264116491336
15,False,50,-9.671251672882601,1.1872248269575028
16,False,50,-8.702074434934064,1.1702529950324074
17,False,50,-9.737243104082195,1.1537003026197312
18,False,50,-9.923671319137991,1.1375563985722539
19,False,50,-11.58740667292347,1.1218111873766077
20,False,50,-11.784326177373863,1.106454822840097
21,False,50,-11.35623194517567,1.0914777019334303
22,False,50,-7.806633657422074,1.0768704587855094
23,False,50,-11.751371021892366,1.0626239588265294
24,False,50,-10.619272598434007,1.048729293075715
25,False,50,-10.638181984946224,1.0351777725701359
26,False,50,-12.913140965829342,1.0219609229311035
27,False,50,-10.572032210920547,1.0090704790647584
28,False,50,-7.931331608702873,0.9964983799935336
29,False,50,-10.991216491807137,0.9842367638152614
30,False,50,-9.75082412644476,0.972277962786769
31,False,50,-7.33949723207178,0.9606144985288935
32,False,50,-11.122681528076612,0.9492390773499115
33,False,50,-9.753495940550234,0.9381445856844652
34,False,50,-10.167184925108021,0.9273240856451275
35,False,50,-10.392952290661823,0.9167708106838277
36,False,50,-8.212002150214396,0.906478161360422
37,False,50,-8.952213788216401,0.896439701215766
38,False,50,-12.960310239722329,0.8866491527467055
39,False,50,-12.993593423674671,0.8771003934804695
40,False,50,-9.443083831965422,0.867787452146012
41,False,50,-8.596429442264249,0.8587045049399047
42,False,50,-8.119025258748295,0.8498458718844502
43,False,50,-7.794315878100335,0.8412060132757353
44,False,50,-7.405896205981934,0.8327795262194029
45,False,50,-8.2101874575869,0.8245611412519779
46,False,50,-8.628595969442513,0.8165457190456343
47,False,50,-7.442682265702633,0.8087282471943398
48,False,50,-8.611366471501556,0.8011038370793724
49,False,50,-7.0169116197634525,0.7936677208122451
50,False,50,-8.948543426553982,0.7864152482531308
51,False,50,-7.801794464332305,0.7793418841029192
52,False,50,-8.782291531002622,0.7724432050670882
53,False,50,-8.615990784312846,0.7657148970896189
54,False,50,-7.384733585065749,0.7591527526552211
55,False,50,-8.893998583521439,0.7527526681581832
56,False,50,-8.159947545894843,0.7465106413362019
57,False,50,-8.594786172903914,0.7404227687675873
58,False,50,-10.605228348366568,0.7344852434302759
59,False,50,-8.586089112838756,0.7286943523211281
60,False,50,-8.629709375834343,0.7230464741340195
61,False,50,-11.750100419005918,0.7175380769952736
62,False,50,-8.595306174797734,0.7121657162550226
63,False,50,-6.992278256188411,0.706926032333111
64,False,50,-8.54183295636766,0.7018157486181985
65,False,50,-9.337424476725943,0.6968316694187473
66,False,50,-8.937158727640378,0.6919706779646106
67,False,50,-7.409871042503211,0.6872297344579763
68,False,50,-7.554349549946136,0.6826058741724434
69,False,50,-8.953707328275268,0.6780962055990444
70,False,50,-7.819214462065862,0.6736979086380541
71,False,50,-8.976748979456588,0.6694082328354539
72,False,50,-8.939290787235855,0.6652244956629483
73,False,50,-6.616606355357318,0.6611440808404587
74,False,50,-7.42660128858255,0.6571644367000449
75,False,50,-5.183508150570408,0.653283074590232
76,False,50,-8.98809866418637,0.6494975673197442
77,False,50,-8.209356724739273,0.6458055476396719
78,False,50,-6.631935591130693,0.6422047067631241
79,False,50,-8.588171231977217,0.6386927929214397
80,False,50,-7.384308920196155,0.6352676099560542
81,False,50,-9.35896685534573,0.6319270159451433
82,False,50,-7.791774629088352,0.6286689218641814
83,False,50,-7.39876133440298,0.6254912902795805
84,False,50,-7.403353683968232,0.6223921340745907
85,False,50,-7.81683726181261,0.6193695152066665
86,False,50,-5.605462246641168,0.6164215434955208
87,False,50,-7.395474706179145,0.61354637544111
88,False,50,-7.391216871075081,0.6107422130708097
89,False,50,-7.807693882169483,0.6080073028150614
90,False,50,-7.400758322071083,0.6053399344107858
91,False,50,-7.415443256631848,0.6027384398318786
92,False,50,-8.602343127359683,0.6002011922461172
93,False,50,-7.7514118916351205,0.5977266049978301
94,False,50,-10.587805736154142,0.5953131306156889
95,False,50,-5.2012878950379875,0.5929592598450042
96,False,50,-8.963913927252644,0.5906635207039207
97,False,50,-7.401540079294552,0.5884244775629204
98,False,50,-6.991670671983558,0.5862407302470583
99,False,50,-7.810922735978377,0.5841109131603698
100,False,50,-8.954288857699119,0.5820336944319021
101,False,50,-7.785022897761774,0.5800077750828344
102,False,50,-7.80695041574452,0.5780318882141682
103,False,50,-7.796878113309509,0.5761047982144778
104,False,50,-9.783398305945276,0.5742252999872269
105,False,50,-7.805999245125012,0.5723922181971668
106,False,50,-8.968427325046529,0.5706044065353464
107,False,50,-7.803925679082381,0.5688607470022733
108,False,50,-8.196466832231238,0.5671601492087779
109,False,50,-8.200024842632354,0.5655015496941446
110,False,50,-6.988078653984463,0.5638839112610803
111,False,50,-7.405319551735689,0.5623062223271096
112,False,50,-8.184821874780967,0.5607674962919853
