episode,success,steps,total_reward,final_exploration_rate,avg_cycle_time,max_steps_env
1,False,500,-74.94242527969135,0.3241608583274853,0.0,500
2,False,500,-68.39070806960807,0.22352904487277725,0.0,500
3,False,500,-56.75855041824399,0.24733965279503334,0.0,500
4,False,500,-58.56867895507765,0.24298154212447773,0.0,500
5,False,500,-60.540478736835084,0.1728169079365155,0.0,500
6,False,500,-57.64821848609131,0.24371182576870265,0.0,500
7,False,500,-59.485497441695884,0.23883646149535614,0.0,500
8,False,500,-58.98453392833159,0.23769396739533008,0.0,500
9,False,500,-59.33760783169293,0.2462457718064051,0.0,500
10,False,500,-60.61755667312429,0.21021169425361386,0.0,500
11,False,500,-56.989021114424524,0.23631256818877763,0.0,500
12,True,426,-42.00789092101508,0.14516326785100162,0.0,500
13,False,500,-61.58508629021086,0.1689478754997356,0.0,500
14,False,500,-58.05995700355148,0.24299198389053428,0.0,500
15,False,500,-60.24253311269878,0.2358213067054749,0.0,500
16,False,500,-57.376055097792026,0.15991497039794922,0.0,500
17,True,484,-58.316605732596976,0.21584272384643555,0.0,500
18,False,500,-58.424176481743544,0.21013200283050537,0.0,500
19,False,500,-58.52567691004805,0.19064927101135254,0.0,500
20,False,500,-59.49856350747942,0.16710355877876282,0.0,500
21,False,500,-62.58766054880499,0.21302011609077454,0.0,500
22,False,500,-62.197066247755245,0.1931048035621643,0.0,500
23,False,500,-57.23568863162685,0.17585888504981995,0.0,500
24,False,500,-59.83271638675804,0.1974637806415558,0.0,500
25,True,276,-20.462760111467478,0.14515841007232666,0.0,500
26,False,500,-58.6838297581617,0.22088688611984253,0.0,500
27,False,500,-60.932530838358396,0.23800677061080933,0.0,500
28,False,500,-54.83135829638041,0.21530351042747498,0.0,500
29,False,500,-59.248168567460496,0.23766133189201355,0.0,500
30,True,366,-41.31291544241272,0.21571692824363708,0.0,500
31,False,500,-54.82098088099183,0.17732656002044678,0.0,500
32,False,500,-53.99790465539858,0.20096617937088013,0.0,500
33,False,500,-57.38648270365391,0.1591799557209015,0.0,500
34,True,471,-55.25242012933299,0.21689173579216003,0.0,500
35,False,500,-57.12614341773971,0.22585847973823547,0.0,500
36,True,488,-55.53208374373878,0.2425764501094818,0.0,500
37,False,500,-55.308718763806624,0.17748814821243286,0.0,500
38,False,500,-60.20654324933484,0.20193445682525635,0.0,500
39,False,500,-58.21811752744721,0.2320323884487152,0.0,500
40,False,500,-58.617829212946134,0.1552869975566864,0.0,500
41,False,500,-58.32685578622068,0.1550137996673584,0.0,500
42,False,500,-59.64977050919767,0.24030235409736633,0.0,500
43,False,500,-57.18751289929798,0.15506678819656372,0.0,500
44,False,500,-57.883959550783686,0.23268640041351318,0.0,500
45,True,360,-39.672166546773894,0.19753506779670715,0.0,500
46,False,500,-56.12779159837485,0.17029732465744019,0.0,500
47,False,500,-54.760717224515666,0.20346930623054504,0.0,500
48,False,500,-56.22113978214402,0.1739616096019745,0.0,500
49,False,500,-59.7949117540563,0.23105627298355103,0.0,500
50,False,500,-57.12369380190704,0.23714923858642578,0.0,500
51,False,500,-61.216375127312986,0.2443934977054596,0.0,500
52,False,500,-55.123762077928994,0.246792733669281,0.0,500
53,False,500,-59.942536659753486,0.20749801397323608,0.0,500
54,False,500,-58.572048753007785,0.24293965101242065,0.0,500
55,False,500,-57.581186859996464,0.23979401588439941,0.0,500
56,False,500,-55.50036146195739,0.14412033557891846,0.0,500
57,False,500,-61.989963266163976,0.21020427346229553,0.0,500
58,False,500,-59.693704223182024,0.24559324979782104,0.0,500
59,False,500,-57.14797832952946,0.20560771226882935,0.0,500
60,False,500,-59.52004867023963,0.24567699432373047,0.0,500
61,True,312,-33.24635090420753,0.17578023672103882,0.0,500
62,False,500,-57.39089479643889,0.2456030547618866,0.0,500
63,False,500,-54.012626413075495,0.16728737950325012,0.0,500
64,False,500,-55.25132003150126,0.21109753847122192,0.0,500
65,False,500,-54.70942653833202,0.1895642876625061,0.0,500
66,False,500,-54.503143847137096,0.1679803729057312,0.0,500
67,False,500,-61.07555153149782,0.21306869387626648,0.0,500
68,False,500,-57.629712323985636,0.1575736701488495,0.0,500
69,False,500,-59.75320943054428,0.2326524257659912,0.0,500
70,True,261,-29.827402390902044,0.24249231815338135,0.0,500
71,False,500,-56.58936801160195,0.1887054741382599,0.0,500
72,False,500,-60.10552369917335,0.23631319403648376,0.0,500
73,False,500,-55.60320639518045,0.2429480254650116,0.0,500
74,False,500,-54.48368227711507,0.23948651552200317,0.0,500
75,False,500,-56.70748647089396,0.19849085807800293,0.0,500
76,False,500,-55.22645590966016,0.2278614640235901,0.0,500
77,True,334,-35.06803705709366,0.19836223125457764,0.0,500
78,False,500,-60.070553552281716,0.23736146092414856,0.0,500
79,True,419,-46.22620851288452,0.16875812411308289,0.0,500
80,False,500,-58.26903992899538,0.24560317397117615,0.0,500
81,False,500,-54.83495850384565,0.14568573236465454,0.0,500
82,False,500,-59.90290172055729,0.154836505651474,0.0,500
83,False,500,-54.42083795406942,0.2289418876171112,0.0,500
84,False,500,-59.62660171313059,0.20646819472312927,0.0,500
85,False,500,-52.979381781432124,0.22222203016281128,0.0,500
86,False,500,-61.36662397247495,0.22604167461395264,0.0,500
87,False,500,-56.392798796250595,0.14347192645072937,0.0,500
88,False,500,-63.64022544171253,0.15563300251960754,0.0,500
89,False,500,-59.04931958476993,0.19292587041854858,0.0,500
90,True,402,-36.19995194983247,0.1451532542705536,0.0,500
91,True,355,-36.02103046153738,0.1739669144153595,0.0,500
92,False,500,-58.12302606873591,0.23674240708351135,0.0,500
93,False,500,-58.83021856729538,0.21220213174819946,0.0,500
94,True,362,-39.5028602793496,0.21627071499824524,0.0,500
95,False,500,-54.056693532900134,0.15343576669692993,0.0,500
96,False,500,-58.91610594408927,0.15819302201271057,0.0,500
97,True,429,-46.57499943863179,0.1670892834663391,0.0,500
98,False,500,-58.058313460720164,0.20636248588562012,0.0,500
99,False,500,-58.05853514611141,0.15919196605682373,0.0,500
100,False,500,-59.12478227708881,0.23674100637435913,0.0,500
101,False,500,-56.083604660538036,0.22217577695846558,0.0,500
102,True,428,-35.57975136716101,0.1451740264892578,0.0,500
103,True,306,-24.607759052858487,0.1451633870601654,0.0,500
104,False,500,-59.25809825328645,0.2252121865749359,0.0,500
105,False,500,-58.51474212409101,0.24290627241134644,0.0,500
106,False,500,-55.99935684445648,0.19764897227287292,0.0,500
107,False,500,-56.36026523074568,0.18674388527870178,0.0,500
108,False,500,-56.71170977600116,0.21106410026550293,0.0,500
109,False,500,-56.43831677940263,0.20198377966880798,0.0,500
110,False,500,-57.689498037660115,0.1529836356639862,0.0,500
111,True,308,-34.159703454630424,0.19657981395721436,0.0,500
112,False,500,-56.80422096431945,0.17731624841690063,0.0,500
113,False,500,-53.32608338550089,0.15344789624214172,0.0,500
114,False,500,-59.066905491066834,0.14081278443336487,0.0,500
115,True,250,-18.23812140741859,0.14517292380332947,0.0,500
116,False,500,-58.125635676494966,0.23771131038665771,0.0,500
117,False,500,-60.43832663748125,0.24516752362251282,0.0,500
118,False,500,-59.20812331531795,0.19835516810417175,0.0,500
119,False,500,-54.56860434967013,0.1757889986038208,0.0,500
120,False,500,-58.11413936056401,0.15341848134994507,0.0,500
121,False,500,-53.32139138036718,0.16491538286209106,0.0,500
122,False,500,-58.57350714865511,0.19028949737548828,0.0,500
123,False,500,-58.742548909558124,0.20576953887939453,0.0,500
124,True,441,-49.13184905494426,0.1961396038532257,0.0,500
125,False,500,-58.79857023936354,0.20676454901695251,0.0,500
126,False,500,-56.51995527140266,0.1794753074645996,0.0,500
127,False,500,-57.19055435695837,0.17567801475524902,0.0,500
128,False,500,-59.86659268100772,0.23802915215492249,0.0,500
