episode,success,steps,total_reward,final_exploration_rate,avg_cycle_time,max_steps_env
1,False,500,-68.62675125014879,0.6674064311777284,0.0014584117889404296,500
2,False,500,-58.76709920548841,0.4260267549097452,0.001370047378540039,500
3,False,500,-60.904625373397884,0.34909972546168744,0.0013311206817626952,500
4,False,500,-57.75307566126099,0.3181310866314998,0.001462076759338379,500
5,False,500,-57.60792349106996,0.3066985372631702,0.0014134181976318359,500
6,False,500,-63.2875718361479,0.30246055062710203,0.0013063814163208009,500
7,False,500,-53.93133942980431,0.30089063717562997,0.001334966468811035,500
8,False,500,-52.860769653946974,0.3003261025356292,0.0013016410827636719,500
9,False,500,-54.75604268397276,0.3000838979013207,0.0013037528038024903,500
10,False,500,-52.24379935698322,0.3000417038346522,0.0013318471908569335,500
11,False,500,-58.43277527778286,0.29999595462206524,0.001325563907623291,500
12,False,500,-53.82763173488857,0.30000542524650087,0.001331729793548584,500
13,False,500,-58.01168514348233,0.30000211221695766,0.0013240720748901368,500
14,False,500,-54.52660133141517,0.29999484437700313,0.0012990073204040527,500
15,False,500,-56.462437663919694,0.29999413561401933,0.0013017717361450195,500
16,False,500,-54.51465989407691,0.2999964601366133,0.0013058554649353028,500
17,False,500,-54.99998174721167,0.29999910507626415,0.0013461938858032227,500
18,False,500,-54.518261158276026,0.2999982341181034,0.00138330078125,500
19,False,500,-59.79460689630586,0.3000000050779097,0.0013544545173645019,500
20,False,500,-55.52879449326526,0.29999946507992087,0.0013409468650817872,500
21,False,500,-56.0127695710964,0.3000000006172706,0.0013279882431030273,500
22,False,500,-52.183046420874206,0.29999272453589815,0.0015190974235534669,500
23,False,500,-58.6213621444979,0.29999930413069853,0.0013681934356689453,500
24,False,500,-59.75852104781946,0.2999999997370536,0.0013415925979614258,500
25,False,500,-61.06831038264819,0.29999884011967193,0.0013399585723876952,500
26,True,303,-38.13277963628993,0.29999990193847786,0.0014505208404722429,500
27,False,500,-54.90747400272401,0.29999978863506516,0.0015804597854614257,500
28,False,500,-60.54887858407054,0.299999828915102,0.0013725022315979004,500
29,False,500,-59.68988438604859,0.29998491597216614,0.0013333556175231934,500
30,True,382,-43.127294554453314,0.29999998967509217,0.0013758966257987032,500
31,True,461,-50.88125744320474,0.2999992986574848,0.0014133696547812885,500
32,False,500,-55.45723423047099,0.2999999892652391,0.0013114270210266114,500
33,False,500,-57.495005484390866,0.2999999869053457,0.001449557590484619,500
34,False,500,-57.6214389561332,0.2999999806970761,0.0013953136444091797,500
35,False,500,-54.93328524107354,0.29999964546582425,0.0014787552833557128,500
36,False,500,-55.62757363829359,0.29999999084129675,0.0014763877868652344,500
37,False,500,-54.14661471505183,0.2999999738863801,0.001355586051940918,500
38,False,500,-55.24656101351263,0.2999999988974813,0.001335694408416748,500
39,False,500,-57.51500406038676,0.299999974549911,0.0014235360145568848,500
40,False,500,-65.84996956108526,0.2999992282216681,0.001426986312866211,500
41,False,500,-55.34292637524772,0.2999988206072885,0.001308064842224121,500
42,True,246,-30.270857519196003,0.29999989760553375,0.0013073503048126544,500
43,False,500,-56.60237330345297,0.29999999840242164,0.001301782512664795,500
44,False,500,-53.37767374422729,0.29999999975051417,0.0013101862907409668,500
45,False,500,-54.50670677026827,0.29999999131684657,0.0013040963172912597,500
46,False,500,-52.57258199082788,0.29999981254940733,0.001342260456085205,500
47,False,500,-55.769006561627954,0.29999999776063874,0.0013060168266296388,500
48,False,500,-51.38800081172741,0.2999999914834946,0.0013113356590270997,500
49,False,500,-55.07506816906806,0.2999998169606499,0.0013289073944091796,500
50,False,500,-59.25387414425554,0.29999999980633735,0.0013063920974731445,500
51,False,500,-56.48153248210402,0.29999999992650755,0.0013479491233825685,500
52,True,371,-30.869634562443864,0.2999999954448325,0.0013471741988039351,500
53,False,500,-61.56109742822631,0.2999999999982834,0.0013883574485778808,500
54,True,327,-33.419742074111866,0.29999999996959636,0.0013490105258580013,500
55,False,500,-60.17608500002122,0.29999999996748516,0.001350310230255127,500
56,False,500,-58.35671657589293,0.29999999999867044,0.0014172301292419433,500
57,False,500,-55.03606809055228,0.2999999999975324,0.0014970592498779298,500
58,False,500,-53.535943395645745,0.2999999999363766,0.0014063811302185059,500
59,False,500,-57.329399407645425,0.29999999999886234,0.0014168387413024902,500
60,True,401,-45.407992644795236,0.29999999771201125,0.0013477157129981906,500
61,False,500,-52.66299896236879,0.2999999999712059,0.0013793986320495605,500
62,False,500,-55.39717461075663,0.2999999999980435,0.0013736507415771483,500
63,False,500,-56.13685563558855,0.29999999999938687,0.0013505606651306153,500
64,False,500,-58.645664579685416,0.29999999999734644,0.0014240540504455567,500
65,False,500,-55.04594596016793,0.2999999999980663,0.0013682703018188477,500
66,True,411,-42.65092189389287,0.2999999981731091,0.0014920859165061646,500
67,False,500,-55.159770143206146,0.2999999998570937,0.0014816946983337402,500
68,False,500,-58.883489970044245,0.2999999980213454,0.0014423775672912599,500
69,False,500,-59.112445579574654,0.2999999990827,0.0014431974411010743,500
70,False,500,-52.039037322317085,0.29999999999963434,0.0014345816612243653,500
71,False,500,-53.971186567443674,0.2999999869779888,0.0014192309379577636,500
72,False,500,-55.92127220730103,0.2999999985589941,0.0013863399505615235,500
73,False,500,-59.70808257317877,0.29999999999999405,0.0013623217582702637,500
74,False,500,-55.3642240352477,0.29999999999870464,0.0013472660064697266,500
75,True,318,-38.98916657525065,0.2999999999207889,0.001343950666768725,500
76,False,500,-57.63613381810937,0.29999999999357524,0.0013475494384765625,500
77,False,500,-54.35333580532995,0.2999999998884675,0.0013468244552612306,500
78,False,500,-55.29301713613182,0.2999999974365524,0.0013495304107666015,500
79,False,500,-54.25993459288758,0.2999999913850598,0.0013640453338623047,500
80,False,500,-59.01482955838269,0.29999999999934795,0.001447304630279541,500
81,False,500,-60.537496080649895,0.29999999945165934,0.0014027297019958496,500
82,False,500,-58.55184236451056,0.2999999999122433,0.001374223804473877,500
83,False,500,-51.78313620477844,0.2999999999943059,0.0014830479621887208,500
84,True,416,-33.1778476243994,0.2999999974853331,0.0014192576812641238,500
85,False,500,-53.043952636996295,0.29999999994715715,0.0014307933807373046,500
86,True,247,-29.314447045159316,0.2999999999401977,0.001337359558241487,500
87,False,500,-55.32059385487103,0.2999999999996917,0.001373644733428955,500
88,False,500,-53.62223006232291,0.29999999999946236,0.0013391181945800782,500
89,False,500,-57.03006611270023,0.2999999999893492,0.0013341452598571778,500
90,False,500,-60.36424194604691,0.29999999999834875,0.0013388543128967285,500
91,False,500,-53.23545637151501,0.2999999999994868,0.0013382210731506348,500
92,False,500,-54.169437193398096,0.2999999999712406,0.001331113910675049,500
93,False,500,-57.17286642888905,0.29999999999999616,0.0013308016777038574,500
94,False,500,-57.05686304748804,0.2999999999995125,0.0013356318473815919,500
95,False,500,-55.460126446291106,0.2999999999727578,0.0013258073806762696,500
96,False,500,-54.72657137371287,0.2999999999839135,0.001334282398223877,500
97,True,346,-38.28207701062052,0.2999999999999984,0.0013710720800014335,500
98,False,500,-53.67913103918348,0.29999999999661164,0.0013344294548034668,500
99,False,500,-53.68115511070048,0.2999999999975332,0.0013364830017089844,500
100,True,460,-51.39623584131044,0.29999999999916976,0.0013287723116297842,500
101,True,396,-41.63231012766687,0.2999999999881597,0.0013369644091790706,500
102,True,394,-34.71204215962416,0.29999999997460236,0.001344863783913008,500
103,False,500,-48.995985565249335,0.29999999998563537,0.001326903533935547,500
104,False,500,-59.75166802333299,0.2999999987175212,0.0013308029174804688,500
105,False,500,-56.461970930345586,0.2999999989698628,0.0013363606452941894,500
106,False,500,-60.61422786871193,0.2999999999999932,0.0013560887336730957,500
107,False,500,-57.550475217239,0.299999999998699,0.0013445130348205567,500
108,False,500,-61.900178494201676,0.29999999999999993,0.0013452149391174316,500
109,False,500,-54.57306398522782,0.2999999999999987,0.0013594340324401856,500
110,True,471,-52.90776891762773,0.29999999999999993,0.001332264999422045,500
111,False,500,-55.73020759061097,0.29999999989254367,0.001335709285736084,500
112,False,500,-53.387861027888945,0.29999999996824467,0.001328156566619873,500
113,False,500,-53.35264777536696,0.29999999988372356,0.0013439167976379395,500
114,False,500,-49.17660117125613,0.29999999998166266,0.0013270230293273926,500
115,False,500,-59.31846080993498,0.2999999999941478,0.0013383541107177734,500
116,True,458,-51.24457555825689,0.29999999999998933,0.0013424835421822288,500
117,False,500,-57.52181660560237,0.29999999997018123,0.001338947105407715,500
118,False,500,-54.30307562403569,0.29999999999511484,0.0013320494651794434,500
119,False,500,-52.66240103977702,0.29999999999544996,0.0013425488471984863,500
120,False,500,-58.61879731148505,0.2999999998075881,0.0013563216209411622,500
121,False,500,-57.98875871855126,0.3,0.0013365612983703614,500
122,False,500,-54.502812339413346,0.29999999999828375,0.0013372790336608888,500
123,True,500,-54.868362623774146,0.2999999999827645,0.0013306190530427272,500
124,True,189,-24.99195234952634,0.2999999999999303,0.0013329967619880798,500
125,False,500,-53.578984313681175,0.2999999997943358,0.001333084201812744,500
126,False,500,-59.225352805010374,0.3,0.0013309015274047852,500
127,False,500,-55.942242907124474,0.2999999999999984,0.001344596576690674,500
128,False,500,-58.54477102113424,0.2999999998581879,0.0013543611526489257,500
129,False,500,-59.9407712834306,0.29999999998493165,0.0013199298858642579,500
130,True,389,-45.459718576954415,0.3,0.0013322554394641082,500
131,False,500,-56.81072287912123,0.29999999998605253,0.0013321987152099608,500
132,False,500,-55.2327900075206,0.29999999997521637,0.0013369472503662108,500
133,True,131,-15.461708037255967,0.3,0.001336919383768655,500
134,True,390,-43.9913484245598,0.2999999996275262,0.001337510858088533,500
135,True,282,-29.325090465289193,0.2999999999906249,0.0013229836808874252,500
136,True,421,-45.956325633621695,0.29999999941782207,0.0013250264522577898,500
137,False,500,-56.51133589230051,0.29999999996101057,0.001334996223449707,500
138,False,500,-56.40149244470231,0.29999999999399074,0.0013366908073425294,500
139,False,500,-55.32560288757645,0.2999999999511691,0.0013368792533874512,500
140,False,500,-55.594265262056076,0.299999999993236,0.0013390712738037109,500
141,False,500,-53.70180512879658,0.2999999998583604,0.0013439807891845704,500
142,False,500,-58.61347172658464,0.2999999999987975,0.0013339163780212403,500
143,True,380,-38.43672299309588,0.29999999997382093,0.0013351096604999743,500
144,True,375,-39.66168334466233,0.2999999999896748,0.0013370802869659276,500
145,True,396,-44.59433392558302,0.29999999999438026,0.0013321329537247985,500
146,True,357,-40.94057322414532,0.29999999999256055,0.001340335691008581,500
147,False,500,-53.000984657729724,0.299999999970211,0.0013332913398742675,500
148,True,305,-34.72127207031788,0.2999999999653199,0.001336971657661508,500
149,False,500,-50.31172706235936,0.2999999999981182,0.0013423483848571777,500
150,True,239,-28.23305911727628,0.2999999999719511,0.0013334511311635787,500
151,True,193,-11.612884977290388,0.29999999991543747,0.001343045348803533,500
152,False,500,-55.62106839882914,0.3,0.0013384771347045897,500
153,False,500,-53.95507844793641,0.2999999999667581,0.00133292875289917,500
154,True,458,-51.109944485987306,0.3,0.0013345123953208372,500
155,False,500,-54.42418115860827,0.3,0.0013385298728942872,500
156,False,500,-51.2562361586047,0.2999999999982606,0.0013316914558410644,500
157,False,500,-56.713721116857236,0.2999999999447931,0.0013356256484985353,500
158,False,500,-52.05638281527343,0.2999999999953949,0.0013366400718688965,500
159,False,500,-58.622956274390994,0.29999999997209686,0.001335860252380371,500
160,False,500,-58.57030393501224,0.29999999999977495,0.0013291905403137207,500
161,False,500,-59.51212133542675,0.2999999999999681,0.0013357151985168457,500
162,False,500,-56.05258472559616,0.29999999995219495,0.0013369174003601074,500
163,False,500,-54.053683849303205,0.29999999999995497,0.0013391576766967773,500
164,True,290,-33.92287029293144,0.3,0.0013330247667100695,500
165,True,429,-50.09060512734717,0.3,0.0013631552777666385,500
166,False,500,-57.43683048538412,0.2999999998930032,0.0014449188232421874,500
167,False,500,-59.2619177462958,0.3,0.0013379002571105958,500
168,False,500,-55.84493268114293,0.3,0.0013356327056884766,500
169,True,474,-40.579072770851916,0.29999999988310355,0.0013399277313825748,500
170,False,500,-59.74337396146405,0.2999999999999992,0.0013369892120361328,500
171,False,500,-55.28397028356661,0.2999999979606689,0.0013266787528991698,500
172,True,325,-35.506755713073915,0.2999999999999999,0.0013353846664052415,500
173,False,500,-57.82918703974429,0.29999999999999993,0.0013364633560180663,500
174,False,500,-55.688867688413595,0.29999999999618115,0.0013361772537231445,500
175,False,500,-58.26524376285741,0.3,0.0013479056358337402,500
176,False,500,-57.28435795476235,0.29999999982786424,0.0013481093406677246,500
177,False,500,-55.848384958494,0.2999999999801552,0.0013592456817626954,500
178,False,500,-59.1106640454964,0.3,0.0013376138687133789,500
179,True,292,-34.208103423807906,0.2999999999972921,0.0013248341961050786,500
180,True,243,-30.288627386991173,0.3,0.0013340273021179953,500
181,False,500,-57.843532513049674,0.2999999999999947,0.0013475285530090333,500
182,True,344,-39.391445700582715,0.3,0.0013316724629477143,500
183,True,366,-37.72408519729231,0.29999999997410665,0.0013318924776122112,500
184,False,500,-57.323090522797806,0.29999999994668314,0.001337026309967041,500
185,False,500,-58.34685888066672,0.29999999999999993,0.0013380393981933594,500
186,True,480,-51.27889897659461,0.2999999999733304,0.001333361026093917,500
